"Freq [GHz]","dB(St(1,1)) []"
1.812,-9.37669054792435
1.818,-9.7008654146611
1.824,-10.0753226569329
1.83,-10.4601893233726
1.836,-10.8162349111351
1.842,-11.1209848837647
1.848,-11.3770880831688
1.854,-11.6075836978263
1.86,-11.8427719403321
1.866,-12.1068253239248
1.872,-12.4073556211296
1.878,-12.7268557010013
1.884,-13.0175464113417
1.89,-13.2101262132563
1.896,-13.2491543491365
1.902,-13.1395610453881
1.908,-12.9542869332638
1.914,-12.7885578181366
1.92,-12.7098270859491
1.926,-12.7405125310762
1.932,-12.8670732689827
1.938,-13.0596162806898
1.944,-13.2944536629439
1.95,-13.5721479367325
1.956,-13.9214555021198
1.962,-14.3897174930254
1.968,-15.0324084703435
1.974,-15.9104467013199
1.98,-17.0891524204827
1.986,-18.6155822149863
1.992,-20.4122962892063
1.998,-21.9866125005638
2.004,-22.3799191202296
2.01,-21.483720534426
2.016,-20.2369401569537
2.022,-19.2072250967319
2.028,-18.4882457999756
2.034,-18.0148422625783
2.04,-17.6989270412048
2.046,-17.4719914593064
2.052,-17.2992917321314
2.058,-17.181349959117
2.064,-17.1450935579004
2.07,-17.2288609839291
2.076,-17.4683214303445
2.082,-17.8876032781283
2.088,-18.4935876993888
2.094,-19.2667617914273
2.1,-20.142345577181
2.106,-20.986477187965
2.112,-21.6074753348131
2.118,-21.8642000498605
2.124,-21.8022009385506
2.13,-21.6182641361518
2.136,-21.4990604189982
2.142,-21.5327860262384
2.148,-21.709578249982
2.154,-21.9415067307875
2.16,-22.0806377086971
2.166,-21.9626725773221
2.172,-21.4965778654639
2.178,-20.7322746256672
2.184,-19.8194670249169
2.19,-18.9114039145042
2.196,-18.1091191590842
2.202,-17.4498189199981
2.208,-16.9071367300445
2.214,-16.4003412859958
2.22,-15.8380846993131
2.226,-15.1915284294117
2.232,-14.5191602384267
2.238,-13.9092854410083
2.244,-13.4179483293446
2.25,-13.0552732382463
2.256,-12.8016932745254
2.262,-12.6276016667662
2.268,-12.5054910288933
2.274,-12.4120941592485
2.28,-12.3234386937934
2.286,-12.2103039636107
2.292,-12.0416880407727
2.298,-11.797658800688
2.304,-11.4831488702891
2.31,-11.1301046248676
2.316,-10.7842853893882
2.322,-10.4859194198544
2.328,-10.2562517225815
2.334,-10.0956196237573
2.34,-9.99121406240842
2.346,-9.92776648050993
2.352,-9.89403649590254
2.358,-9.88298968539617
2.364,-9.8890133219446
2.37,-9.90606138566796
2.376,-9.92787232639838
2.382,-9.94943413268784
2.388,-9.96861359416051
2.394,-9.9872496270531
2.4,-10.0112756465804
2.406,-10.0496094383549
2.412,-10.11195763316
2.418,-10.2063335633517
2.424,-10.3374681803513
2.43,-10.5069252612774
2.436,-10.714801323512
2.442,-10.961956451044
2.448,-11.2511747092488
2.454,-11.5860061376511
2.46,-11.9675696653391
2.466,-12.3909466229783
2.472,-12.8424243669732
2.478,-13.2978235232048
2.484,-13.7226160947447
2.49,-14.0764966134817
2.496,-14.3251400271122
2.502,-14.4553843514904
2.508,-14.4807109989617
2.514,-14.4281342735108
2.52,-14.31754594343
2.526,-14.1531775674582
2.532,-13.9318388976638
2.538,-13.6557647639321
2.544,-13.3380742832441
2.55,-12.9999979225274
2.556,-12.6657253980145
2.562,-12.3590909308649
2.568,-12.1024182808015
2.574,-11.9159904107801
2.58,-11.8170202265866
2.586,-11.8184127020777
2.592,-11.9283231518676
2.598,-12.1508391110763
2.604,-12.4873358560067
2.61,-12.9382522076537
2.616,-13.5054124617252
2.622,-14.1948051855185
2.628,-15.0194281370072
2.634,-16.0020409727923
2.64,-17.1783328060152
2.646,-18.6017139026484
2.652,-20.3511543802544
2.658,-22.5391499228266
2.664,-25.2735793405918
2.67,-28.2022413183548
2.676,-28.8696897793413
2.682,-26.1800930232205
2.688,-23.1101257348153
2.694,-20.6478392732453
2.7,-18.7830169842876
2.706,-17.4158205810416
2.712,-16.4669335927635
2.718,-15.8750864262367
2.724,-15.5896367074112
2.73,-15.567719997504
2.736,-15.7741857283191
2.742,-16.1819688781692
2.748,-16.7713145982527
2.754,-17.5271208793694
2.76,-18.4343202831181
2.766,-19.4715995250694
2.772,-20.6035614664445
2.778,-21.7702828036307
2.784,-22.8737906347056
2.79,-23.773225593409
2.796,-24.3228504098485
2.802,-24.4609795044458
2.808,-24.260213236016
2.814,-23.868207170224
2.82,-23.4195642380024
2.826,-23.0015266951651
2.832,-22.6621204534895
2.838,-22.4274633173894
2.844,-22.314291698744
2.85,-22.3360837768124
2.856,-22.5040778611749
2.862,-22.8246025085065
2.868,-23.2941673401169
2.874,-23.8938039875125
2.88,-24.5832020037939
2.886,-25.2927068947003
2.892,-25.9127712024001
2.898,-26.2979418524769
2.904,-26.321855931354
2.91,-25.9713220918423
2.916,-25.3724971912223
2.922,-24.7083703828067
2.928,-24.1319249606821
2.934,-23.7417206316029
2.94,-23.5971659409951
2.946,-23.7408916365608
2.952,-24.2124379653548
2.958,-25.0414548995362
2.964,-26.1874093144018
2.97,-27.3277800363208
2.976,-27.5454500466821
2.982,-26.1205319021414
2.988,-23.7951556579329
2.994,-21.4678424091617
3,-19.447234105163
3.006,-17.76854898298
3.012,-16.3967860190647
3.018,-15.2848560988057
3.024,-14.3873541260772
3.03,-13.6641985005137
3.036,-13.0825991773707
3.042,-12.6186236286676
3.048,-12.2575766460896
3.054,-11.9924534883563
3.06,-11.8210471846232
3.066,-11.7436280508089
3.072,-11.7629782675216
3.078,-11.8864348815232
3.084,-12.1274458622156
3.09,-12.5045530251018
3.096,-13.0375889027084
3.102,-13.7413681468304
3.108,-14.6157417515719
3.114,-15.6283651096974
3.12,-16.6850651207838
3.126,-17.5942818984273
3.132,-18.0825027209879
3.138,-17.950126051027
3.144,-17.2498995731707
3.15,-16.214848825002
3.156,-15.062000274969
3.162,-13.9209797529891
3.168,-12.8577087992203
3.174,-11.9061781864051
3.18,-11.0851809619095
3.186,-10.404668515162
3.192,-9.8680349159848
3.198,-9.47354595674638
3.204,-9.21577089457877
3.21,-9.08646614020708
3.216,-9.07393196935128
3.222,-9.16069244037055
3.228,-9.32097619513127
3.234,-9.52063192581967
3.24,-9.72153511030252
3.246,-9.88985965251027
3.252,-10.0043312930755
3.258,-10.0597779000532
3.264,-10.0641591093678
3.27,-10.031169573
3.276,-9.97231253069252
3.282,-9.89184976467389
3.288,-9.78668002420254
3.294,-9.65147865897681
3.3,-9.48688145912274
3.306,-9.30558172526828
3.312,-9.13115827972346
3.318,-8.98990401915395
3.324,-8.90183826822694
3.33,-8.8760331837354
3.336,-8.91002568431395
3.342,-8.99090986665227
3.348,-9.09748361709461
3.354,-9.20448488767371
3.36,-9.28890024138827
3.366,-9.33578590263377
3.372,-9.34067818370803
3.378,-9.30854139970137
3.384,-9.25149839703269
3.39,-9.18651084831365
3.396,-9.13242563124401
3.402,-9.10672462870771
3.408,-9.12395335020741
3.414,-9.19665464650824
3.42,-9.337330337172
3.426,-9.55957732663185
3.432,-9.8773502292603
3.438,-10.3016426802691
3.444,-10.833883745539
3.45,-11.4558674446386
3.456,-12.1180446535463
3.462,-12.7328330190695
3.468,-13.1866073799499
3.474,-13.3822096782906
3.48,-13.2941585977947
3.486,-12.9851332170488
3.492,-12.5643520579526
3.498,-12.1328850006247
3.504,-11.7580245651734
3.51,-11.4752240576101
3.516,-11.2992015970635
3.522,-11.2329765642189
3.528,-11.2712073097411
3.534,-11.3985264263102
3.54,-11.5867200157051
3.546,-11.7941775266261
3.552,-11.9685465054443
3.558,-12.0527626864676
3.564,-11.9950748822411
3.57,-11.762238827726
3.576,-11.3519586511963
3.582,-10.7984526563055
3.588,-10.1646388814575
3.594,-9.52116494594064
3.6,-8.92459864494315
