"Freq [GHz]","dB(St(1,1)) []"
1.872,-14.7277294072705
1.878,-15.7161004855508
1.884,-16.6214684287718
1.89,-17.4817483801138
1.896,-18.3468066287043
1.902,-19.1729195986021
1.908,-19.7901893815874
1.914,-20.0789155885896
1.92,-20.1505687325292
1.926,-20.1520260898141
1.932,-19.9787307145385
1.938,-19.3465800049875
1.944,-18.2062906678389
1.95,-16.8580482259232
1.956,-15.6168178685772
1.962,-14.637820705616
1.968,-13.9539650498683
1.974,-13.5260696569882
1.98,-13.2672861537159
1.986,-13.0743047098807
1.992,-12.8719416298061
1.998,-12.6366862785116
2.004,-12.3828566134681
2.01,-12.1366013736141
2.016,-11.9211850402101
2.022,-11.7546908487592
2.028,-11.6529992519492
2.034,-11.6331612005565
2.04,-11.7149345692053
2.046,-11.9185076669675
2.052,-12.2551409507958
2.058,-12.7081437118396
2.064,-13.2115202180387
2.07,-13.6516562375572
2.076,-13.9117434632098
2.082,-13.9308073139621
2.088,-13.7282235501213
2.094,-13.3857494056454
2.1,-13.0101542837404
2.106,-12.6991245783605
2.112,-12.5232228785681
2.118,-12.5226355952135
2.124,-12.7084507848915
2.13,-13.0579200039149
2.136,-13.4979149490694
2.142,-13.8845057445471
2.148,-14.0183093973153
2.154,-13.7439712691661
2.16,-13.0675124196782
2.166,-12.1391958759373
2.172,-11.1352317205619
2.178,-10.1800262040088
2.184,-9.33590203148778
2.19,-8.62151806913832
2.196,-8.03215596437393
2.202,-7.55393095711528
2.208,-7.17198787968158
2.214,-6.87398134265633
2.22,-6.65019627251704
2.226,-6.49205824594739
2.232,-6.39043545128655
2.238,-6.3342494705951
2.244,-6.30974163200993
2.25,-6.30151412061904
2.256,-6.29695675475804
2.262,-6.2937508315376
2.268,-6.30583138592613
2.274,-6.36237446367046
2.28,-6.50114923107546
2.286,-6.76322243343151
2.292,-7.19208200369975
2.298,-7.83245270402166
2.304,-8.71998957148853
2.31,-9.85533752235779
2.316,-11.1701324335361
2.322,-12.5207486083262
2.328,-13.7585033056417
2.334,-14.8553436659269
2.34,-15.9610358388403
2.346,-17.3533782048807
2.352,-19.4107949841824
2.358,-22.7154600800089
2.364,-27.7513657634831
2.37,-27.0233772449109
2.376,-21.6351325754741
2.382,-18.1151654957648
2.388,-15.9131923580365
2.394,-14.5563989261826
2.4,-13.794987176502
2.406,-13.4803264025791
2.412,-13.5094876264503
2.418,-13.7970506877248
2.424,-14.2551921544518
2.43,-14.7755538654303
2.436,-15.2186383606507
2.442,-15.4325129226456
2.448,-15.3171578972376
2.454,-14.8874616982207
2.46,-14.2531609537511
2.466,-13.5369545430044
2.472,-12.8184558490851
2.478,-12.121943063665
2.484,-11.4225288087482
2.49,-10.6689332137213
2.496,-9.83107416060247
2.502,-8.94138330065023
2.508,-8.07986090716187
2.514,-7.32102792363739
2.52,-6.70278061359413
2.526,-6.22969998573881
2.532,-5.88673731806498
2.538,-5.64673492103662
2.544,-5.47173650935362
2.55,-5.3180085194544
2.556,-5.15199456319032
2.562,-4.96504575202373
2.568,-4.76904186451303
2.574,-4.58059717025298
2.58,-4.41178996911406
2.586,-4.26975332123552
2.592,-4.15926647136448
2.598,-4.0852015218313
2.604,-4.05436087287369
2.61,-4.07636437524763
2.616,-4.16260916467917
2.622,-4.32281937201452
2.628,-4.56080287281287
2.634,-4.87197183607382
2.64,-5.24263639751165
2.646,-5.64932116476838
2.652,-6.0596959616545
2.658,-6.44008893242373
2.664,-6.76901177120818
2.67,-7.04553798559682
2.676,-7.28436048043952
2.682,-7.5042403964533
2.688,-7.72036389542324
2.694,-7.94295712383039
2.7,-8.17890801269272
2.706,-8.43362672599739
2.712,-8.71233199651465
2.718,-9.02056593141718
2.724,-9.36369313324462
2.73,-9.74564186155832
2.736,-10.1679230637184
2.742,-10.6299117879172
2.748,-11.1304646046611
2.754,-11.6702137871312
2.76,-12.2535857136772
2.766,-12.8889667990772
2.772,-13.583816374375
2.778,-14.3295119607744
2.784,-15.0723199624879
2.79,-15.6821182566104
2.796,-15.968144676559
2.802,-15.7970655893443
2.808,-15.2211305165344
2.814,-14.434128195049
2.82,-13.6272105481773
2.826,-12.9192044935499
2.832,-12.3637768756489
2.838,-11.9746486625159
2.844,-11.7451547728562
2.85,-11.6606008240269
2.856,-11.7054840844681
2.862,-11.8669185456538
2.868,-12.1352106967269
2.874,-12.5022851527622
2.88,-12.9579791841783
2.886,-13.4837170980101
2.892,-14.0449297923178
2.898,-14.5888919510456
2.904,-15.0568698123601
2.91,-15.4084325130527
2.916,-15.638466246208
2.922,-15.7694022814948
2.928,-15.8265546754909
2.934,-15.8207167667571
2.94,-15.7506652505454
2.946,-15.6164591172025
2.952,-15.4255238654866
2.958,-15.1850039018467
2.964,-14.8911071071661
2.97,-14.5298636068352
2.976,-14.0923689265274
2.982,-13.591569686214
2.988,-13.0625805641772
2.994,-12.5450679012715
3,-12.0655942737863
3.006,-11.6336719133948
3.012,-11.2482759968062
3.018,-10.9057388057105
3.024,-10.6046971747214
3.03,-10.3478377080581
3.036,-10.1410482438205
3.042,-9.99059278668337
3.048,-9.89913361339076
3.054,-9.86191120666282
3.06,-9.86528652510635
3.066,-9.89013380578453
3.072,-9.91981685446032
3.078,-9.94753203558907
3.084,-9.97731590568321
3.09,-10.0193212279042
3.096,-10.0850638620397
3.102,-10.1865757515806
3.108,-10.3385459584763
3.114,-10.5601226306187
3.12,-10.874324819336
3.126,-11.3054002383053
3.132,-11.8755367872722
3.138,-12.6024442478459
3.144,-13.4994195130377
3.15,-14.5788468530092
3.156,-15.8585816307831
3.162,-17.3707581601433
3.168,-19.1756972611521
3.174,-21.3896852083568
3.18,-24.2526182361964
3.186,-28.3429602666471
3.192,-35.6241937719652
3.198,-41.18665264242
3.204,-31.1287260657489
3.21,-26.4367866625013
3.216,-23.4645149087833
3.222,-21.3100133554595
3.228,-19.6411377069209
3.234,-18.3030645652858
3.24,-17.2112926143456
3.246,-16.3141765931065
3.252,-15.5795896258538
3.258,-14.9905936186784
3.264,-14.543039777224
3.27,-14.2418081744402
3.276,-14.0948687743905
3.282,-14.105715129836
3.288,-14.2653184123905
3.294,-14.5453991475252
3.3,-14.8959827341156
3.306,-15.2512038731244
3.312,-15.5460033655301
3.318,-15.7398529364017
3.324,-15.8340346404845
3.33,-15.8688033717327
3.336,-15.902480380356
3.342,-15.9881413309177
3.348,-16.1591293758376
3.354,-16.4226713045205
3.36,-16.7560937544026
3.366,-17.1039603376102
3.372,-17.3824312222245
3.378,-17.5024758812121
3.384,-17.4117917948488
3.39,-17.1251439841166
3.396,-16.7108638993092
3.402,-16.248068895011
3.408,-15.7936978485988
3.414,-15.3736046417612
3.42,-14.9892266806785
3.426,-14.6302490361877
3.432,-14.2878780339699
3.438,-13.9635176933208
3.444,-13.6676232993104
3.45,-13.4089995239484
3.456,-13.1834342570146
3.462,-12.9741211977871
3.468,-12.768842731781
3.474,-12.5806573067295
3.48,-12.4481941871553
3.486,-12.4118297884559
3.492,-12.4894852815675
3.498,-12.6708772864222
3.504,-12.9273713247073
3.51,-13.2273001327885
3.516,-13.54984065458
3.522,-13.8905838163556
3.528,-14.2532533727763
3.534,-14.6321069698461
3.54,-14.9985898063949
3.546,-15.3019696166039
3.552,-15.4807415497645
3.558,-15.474061984063
3.564,-15.2342435774148
3.57,-14.7519936590841
3.576,-14.0786417484081
3.582,-13.312133529175
3.588,-12.5565287879059
3.594,-11.8916651654656
3.6,-11.3649991645049
