"Freq [GHz]","dB(St(1,1)) []"
2.664,-9.40480884087376
2.67,-9.25775055446165
2.676,-9.09780657839385
2.682,-8.92252242346412
2.688,-8.73094502753297
2.694,-8.52555759140263
2.7,-8.31334594030622
2.706,-8.10534340849342
2.712,-7.91520389338809
2.718,-7.75756712349635
2.724,-7.64662603811536
2.73,-7.59491270475559
2.736,-7.61202706149147
2.742,-7.70272957025623
2.748,-7.86412766232194
2.754,-8.0836220514844
2.76,-8.34075316099728
2.766,-8.61304531739504
2.772,-8.88146353617771
2.778,-9.13199864033244
2.784,-9.35423702109228
2.79,-9.54016893851159
2.796,-9.68581639185134
2.802,-9.79491594750617
2.808,-9.88038924136069
2.814,-9.96060807299712
2.82,-10.0531676369595
2.826,-10.1712876372263
2.832,-10.32440744595
2.838,-10.5208839543492
2.844,-10.7702029927407
2.85,-11.083262190092
2.856,-11.4706020373564
2.862,-11.939558922779
2.868,-12.4920310438772
2.874,-13.1245620201441
2.88,-13.8312576117492
2.886,-14.6075929510579
2.892,-15.4502878719742
2.898,-16.3459599364521
2.904,-17.2407431442641
2.91,-17.9967461982366
2.916,-18.3977259118091
2.922,-18.3010271034441
2.928,-17.8043411462643
2.934,-17.1495576592651
2.94,-16.5235495810022
2.946,-16.0047056524504
2.952,-15.6039858290252
2.958,-15.3073291206247
2.964,-15.0968122534213
2.97,-14.9565985180633
2.976,-14.8722905829567
2.982,-14.829800222964
2.988,-14.817663814986
2.994,-14.8338723312128
3,-14.892752007693
3.006,-15.0233747086366
3.012,-15.2566538328801
3.018,-15.609582811225
3.024,-16.077329651194
3.03,-16.6361879876797
3.036,-17.2537724185977
3.042,-17.9010038762966
3.048,-18.5607736080808
3.054,-19.2301834727057
3.06,-19.9167339679824
3.066,-20.6313677440801
3.072,-21.381163218136
3.078,-22.1625643669213
3.084,-22.9540699178972
3.09,-23.7085288943148
3.096,-24.3560277630972
3.102,-24.8390825527836
3.108,-25.1653848254057
3.114,-25.4023854739526
3.12,-25.5989095798867
3.126,-25.7395638446418
3.132,-25.7997446429954
3.138,-25.8226837310544
3.144,-25.9110520699685
3.15,-26.1594311414839
3.156,-26.6053670106495
3.162,-27.2029586691605
3.168,-27.7884378170483
3.174,-28.0626314874333
3.18,-27.7250849082015
3.186,-26.7532256117717
3.192,-25.4143115557171
3.198,-23.992515119476
3.204,-22.6511937311663
3.21,-21.4583367362337
3.216,-20.4353937224604
3.222,-19.5853812995449
3.228,-18.9045680072661
3.234,-18.3857239523799
3.24,-18.0172189223846
3.246,-17.7802479579166
3.252,-17.6466204489966
3.258,-17.5804313652617
3.264,-17.5454772584883
3.27,-17.5152648515451
3.276,-17.4793556866156
3.282,-17.4435627569269
3.288,-17.426748498165
3.294,-17.4572705467326
3.3,-17.5696091833577
3.306,-17.8001807953323
3.312,-18.1811439871679
3.318,-18.7317302057211
3.324,-19.448735817081
3.33,-20.3007969725397
3.336,-21.2320135182911
3.342,-22.1765199537616
3.348,-23.0781821637564
3.354,-23.9047935754754
3.36,-24.6493537675468
3.366,-25.3202842465949
3.372,-25.9289496461342
3.378,-26.4809399024032
3.384,-26.9716678649093
3.39,-27.3853350382406
3.396,-27.6995953739721
3.402,-27.8984627694695
3.408,-27.9886588369418
3.414,-28.0070591371818
3.42,-28.0121271202747
3.426,-28.0660981317419
3.432,-28.2180049941287
3.438,-28.4879928782807
3.444,-28.8451073656286
3.45,-29.1769483383288
3.456,-29.2846146595977
3.462,-28.975007720335
3.468,-28.2174299209066
3.474,-27.1563004324718
3.48,-25.9699180636088
3.486,-24.7794432291281
3.492,-23.6484332910208
3.498,-22.6048958877807
3.504,-21.6554164292743
3.51,-20.793186335577
3.516,-20.0053693052805
3.522,-19.2804615873669
3.528,-18.612984699949
3.534,-18.0041744927738
3.54,-17.4610549123192
3.546,-16.9964337162232
3.552,-16.6275649297325
3.558,-16.3683939849746
3.564,-16.2159645331891
3.57,-16.1397144299032
3.576,-16.0833795325338
3.582,-15.9850026473916
3.588,-15.8093373840783
3.594,-15.5680245050975
3.6,-15.3067109063704
