"Freq [GHz]","dB(St(1,1)) []"
1.704,-10.6509734991037
1.71,-10.0880981348294
1.716,-9.5835169643024
1.722,-9.13295494396569
1.728,-8.7271126353896
1.734,-8.35926272339085
1.74,-8.02972019600737
1.746,-7.74390663722786
1.752,-7.50682105503445
1.758,-7.31968910696827
1.764,-7.18172526605033
1.77,-7.09369265143481
1.776,-7.05830077659071
1.782,-7.07744055400406
1.788,-7.14895032732036
1.794,-7.26470083124166
1.8,-7.41138941722969
1.806,-7.57498380715448
1.812,-7.74718195708053
1.818,-7.92972559216238
1.824,-8.13394713734569
1.83,-8.3771295134449
1.836,-8.67900669191361
1.842,-9.06017118427992
1.848,-9.54220063114956
1.854,-10.1485613170335
1.86,-10.9053154701245
1.866,-11.8404805159529
1.872,-12.9799433641065
1.878,-14.3356558804659
1.884,-15.8792665106949
1.89,-17.5005567112503
1.896,-18.9935916667844
1.902,-20.1691862335533
1.908,-20.9965647778829
1.914,-21.3550272363233
1.92,-20.6250808782842
1.926,-18.5264308959578
1.932,-15.9083883638917
1.938,-13.5238489505162
1.944,-11.5912887873033
1.95,-10.0915771911536
1.956,-8.95290421556279
1.962,-8.11433812520312
1.968,-7.53651002392617
1.974,-7.19325523253121
1.98,-7.05968763692972
1.986,-7.09916132587407
1.992,-7.24859568565001
1.998,-7.40993907702088
2.004,-7.46818614842787
2.01,-7.34569860613569
2.016,-7.0508796627866
2.022,-6.66538175131969
2.028,-6.29020593027195
2.034,-6.00802120675189
2.04,-5.87301961672886
2.046,-5.90826113795698
2.052,-6.10278623473651
2.058,-6.42550005442262
2.064,-6.85766454564068
2.07,-7.39401592919714
2.076,-7.98564675166185
2.082,-8.48542180920903
2.088,-8.70708456664154
2.094,-8.6017106474382
2.1,-8.30857313039924
2.106,-8.00839410861855
2.112,-7.81533397233111
2.118,-7.77702466861539
2.124,-7.90161439664625
2.13,-8.16696637090693
2.136,-8.51059853148814
2.142,-8.8279900426452
2.148,-9.02307855663937
2.154,-9.07902677155166
2.16,-9.04219626015486
2.166,-8.95591397919699
2.172,-8.85312696829081
2.178,-8.78596538633377
2.184,-8.83025556208947
2.19,-9.0646768424857
2.196,-9.55353328377077
2.202,-10.3424060055446
2.208,-11.4576365305161
2.214,-12.8992105595218
2.22,-14.6153232243751
2.226,-16.4462682366841
2.232,-18.0843137307169
2.238,-19.24676817978
2.244,-20.035065517825
2.25,-20.883844867782
2.256,-22.2036754871034
2.262,-24.2792373012699
2.268,-27.2807274400593
2.274,-30.4273864900715
2.28,-29.7559731105601
2.286,-26.2386843139122
2.292,-23.0779414847653
2.298,-20.5410176057972
2.304,-18.4721841127336
2.31,-16.768098324868
2.316,-15.3475666571228
2.322,-14.1138704686056
2.328,-12.9742214932619
2.334,-11.891570355037
2.34,-10.8917150730509
2.346,-10.0168360206898
2.352,-9.28985096745277
2.358,-8.71138879228909
2.364,-8.26854542181091
2.37,-7.94033332844745
2.376,-7.69822329876001
2.382,-7.50663749589005
2.388,-7.32944483668837
2.394,-7.14239033385284
2.4,-6.94169891575805
2.406,-6.74073408290785
2.412,-6.55933107201691
2.418,-6.41525888551264
2.424,-6.32109165278928
2.43,-6.28418667548283
2.436,-6.30659069955315
2.442,-6.38336999726863
2.448,-6.50124569443783
2.454,-6.64283338329337
2.46,-6.79796922577431
2.466,-6.9725547853406
2.472,-7.18617939640836
2.478,-7.46391649693524
2.484,-7.83166498690871
2.49,-8.31719290274886
2.496,-8.95359687641833
2.502,-9.7809974505931
2.508,-10.8443169603553
2.514,-12.186308785042
2.52,-13.8292762338633
2.526,-15.7187637199635
2.532,-17.5724462582201
2.538,-18.7139188457651
2.544,-18.576878437192
2.55,-17.5592343953501
2.556,-16.3684117507134
2.562,-15.3493894662664
2.568,-14.5990936422592
2.574,-14.1323596546725
2.58,-13.9400689297055
2.586,-13.9966548087559
2.592,-14.2518215590789
2.598,-14.6201331103041
2.604,-14.9771254743756
2.61,-15.1769546070743
2.616,-15.1062235481774
2.622,-14.7476537530562
2.628,-14.1863704842185
2.634,-13.5507673792178
2.64,-12.9549592025656
2.646,-12.4799381324343
2.652,-12.1789198811164
2.658,-12.0862715275795
2.664,-12.2216679194864
2.67,-12.5892021047335
2.676,-13.1741278446217
2.682,-13.9403540735685
2.688,-14.8308732484473
2.694,-15.7718043783381
2.7,-16.6797575549394
2.706,-17.4731651140944
2.712,-18.0912487038893
2.718,-18.5221216450123
2.724,-18.8244874654839
2.73,-19.1165666734954
2.736,-19.5353938190344
2.742,-20.2043795035122
2.748,-21.2361999558212
2.754,-22.7706534125952
2.76,-25.0491118751582
2.766,-28.5618481449506
2.772,-33.8603734826466
2.778,-33.4435097975623
2.784,-27.726294683631
2.79,-23.7667535385634
2.796,-20.9230730614623
2.802,-18.6669494966572
2.808,-16.7531364854736
2.814,-15.1051947394387
2.82,-13.7214369204113
2.826,-12.6022641104488
2.832,-11.729475329166
2.838,-11.0757209132965
2.844,-10.615409689636
2.85,-10.3295639186556
2.856,-10.206664528389
2.862,-10.2412065742114
2.868,-10.4294723853684
2.874,-10.7614120489453
2.88,-11.2113064627764
2.886,-11.73773842269
2.892,-12.3016651427733
2.898,-12.8884825248021
2.904,-13.5083620730489
2.91,-14.1757290186939
2.916,-14.8902942679723
2.922,-15.6341700678688
2.928,-16.3858643256837
2.934,-17.1412999522738
2.94,-17.9251491017383
2.946,-18.7845273455331
2.952,-19.7786588831423
2.958,-20.9853409032306
2.964,-22.5334171706137
2.97,-24.6738804534273
2.976,-27.9843909274779
2.982,-34.4443869025313
2.988,-46.2294147399915
2.994,-30.5134957938238
3,-25.0442796054365
3.006,-21.7509271925866
3.012,-19.5017958629912
3.018,-17.8910809726892
3.024,-16.7132608999715
3.03,-15.8444830442303
3.036,-15.2041795762938
3.042,-14.7389251398615
3.048,-14.4142334650218
3.054,-14.2098990758111
3.06,-14.1170936844752
3.066,-14.1362535523212
3.072,-14.2751017643143
3.078,-14.5462193881981
3.084,-14.9634911574038
3.09,-15.5365222989322
3.096,-16.2616826993022
3.102,-17.1078932245146
3.108,-17.9968531319568
3.114,-18.788624165081
3.12,-19.3066270265563
3.126,-19.4275170411545
3.132,-19.1675687247932
3.138,-18.6587731326534
3.144,-18.0538659364759
3.15,-17.4673663437151
3.156,-16.9687212702608
3.162,-16.594489130582
3.168,-16.360900357078
3.174,-16.2740425641943
3.18,-16.3384107256347
3.186,-16.5635110388368
3.192,-16.9678319298687
3.198,-17.5798783615862
3.204,-18.4360946488326
3.21,-19.5754016632727
3.216,-21.0302885226225
3.222,-22.8159125405999
3.228,-24.9225091245106
3.234,-27.3155785107038
3.24,-29.8987734379151
3.246,-32.1841367960494
3.252,-32.6515894525981
3.258,-30.7392450012071
3.264,-28.1724845242433
3.27,-25.9200059015208
3.276,-24.1354173073799
3.282,-22.7819076447709
3.288,-21.8079439375102
3.294,-21.1818308209945
3.3,-20.8960318770355
3.306,-20.9653019347989
3.312,-21.4247059695383
3.318,-22.3282256086853
3.324,-23.7475948035996
3.33,-25.7695232313357
3.336,-28.4566974943961
3.342,-31.4959594308237
3.348,-32.8650163231831
3.354,-31.0072165741957
3.36,-28.3928590591802
3.366,-26.2134579759015
3.372,-24.5044530453604
3.378,-23.1490630552867
3.384,-22.0535516225068
3.39,-21.1639857108503
3.396,-20.4650144424577
3.402,-19.9715480363746
3.408,-19.7102884051637
3.414,-19.6973635200423
3.42,-19.9245023261712
3.426,-20.3601722642658
3.432,-20.9639049216068
3.438,-21.7070863398384
3.444,-22.5911648414899
3.45,-23.6573854017139
3.456,-24.9890321145112
3.462,-26.7105875039766
3.468,-28.9747585808971
3.474,-31.8130532581453
3.48,-34.1100435013711
3.486,-32.9214907039486
3.492,-29.6666436563097
3.498,-26.6026466237103
3.504,-24.0205056804964
3.51,-21.8432490972621
3.516,-19.996482121258
3.522,-18.423340254306
3.528,-17.0747112917837
3.534,-15.9076166497709
3.54,-14.8875922703578
3.546,-13.9903161915726
3.552,-13.2004690371278
3.558,-12.5085803919722
3.564,-11.9078891341665
3.57,-11.3923463694986
3.576,-10.9556145624208
3.582,-10.5906223170576
3.588,-10.2894683640162
3.594,-10.0436941421374
3.6,-9.84509874831226
