"Freq [GHz]","dB(St(1,1)) []"
3.306,-10.4265095683435
3.312,-10.1358698342179
3.318,-9.87318050237974
3.324,-9.64678239427576
3.33,-9.45622480183283
3.336,-9.29194595644118
3.342,-9.14360421562536
3.348,-9.01256400814687
3.354,-8.91480994585123
3.36,-8.87224831474364
3.366,-8.90326917193681
3.372,-9.01853479635145
3.378,-9.22063794614569
3.384,-9.50492931509159
3.39,-9.86015357875474
3.396,-10.2690374732694
3.402,-10.7094835786891
3.408,-11.1566453201028
3.414,-11.5857384566031
3.42,-11.9752978166943
3.426,-12.310679238296
3.432,-12.5880044341113
3.438,-12.8189166847239
3.444,-13.0352292654303
3.45,-13.2897302309955
3.456,-13.6482887374954
3.462,-14.1735355542661
3.468,-14.9093671384273
3.474,-15.8769557358917
3.48,-17.0827704427274
3.486,-18.5295299984365
3.492,-20.2207774194248
3.498,-22.1518324084601
3.504,-24.2737073954451
3.51,-26.4042814528162
3.516,-28.1147967949603
3.522,-28.9042798719645
3.528,-28.7958674498758
3.534,-28.2925048895927
3.54,-27.7817310759193
3.546,-27.3961241105791
3.552,-27.1207039484875
3.558,-26.867809429575
3.564,-26.5255733034427
3.57,-26.0236825144905
3.576,-25.380997567033
3.582,-24.672019162279
3.588,-23.9570161688603
3.594,-23.248298856359
3.6,-22.508408924262
