"Freq [GHz]","dB(St(1,1)) []"
2.106,-13.1447934497291
2.112,-11.6763019162816
2.118,-10.5524519236203
2.124,-9.6835152989273
2.13,-9.00273446061987
2.136,-8.46016954799165
2.142,-8.01954352154108
2.148,-7.6556644250518
2.154,-7.35200055183277
2.16,-7.09856038120439
2.166,-6.89021936012371
2.172,-6.72543412366041
2.178,-6.60506216363857
2.184,-6.53090183921033
2.19,-6.50379619253169
2.196,-6.52181153761588
2.202,-6.57956086334447
2.208,-6.66897014985857
2.214,-6.77984205335617
2.22,-6.89875809126379
2.226,-7.00914984628426
2.232,-7.09784931272112
2.238,-7.16603874205478
2.244,-7.2328273370007
2.25,-7.32621968588306
2.256,-7.47119970508801
2.262,-7.68439745745882
2.268,-7.97465211717501
2.274,-8.34472607318416
2.28,-8.79130589095726
2.286,-9.30272963000926
2.292,-9.85534012643861
2.298,-10.4110343013305
2.304,-10.9206264614481
2.31,-11.3371427565773
2.316,-11.6355551080845
2.322,-11.8249949802399
2.328,-11.9425587572439
2.334,-12.0356720084408
2.34,-12.1486632171342
2.346,-12.3199919049608
2.352,-12.5856292972994
2.358,-12.9817737421911
2.364,-13.5442507262774
2.37,-14.3073855129866
2.376,-15.3070465416266
2.382,-16.5903023212058
2.388,-18.2325545248178
2.394,-20.3652150878775
2.4,-23.2113031528092
2.406,-26.9522931879834
2.412,-29.5301095315436
2.418,-26.6110474694707
2.424,-22.8161647053402
2.43,-19.9530308722871
2.436,-17.8236864111423
2.442,-16.2072696282206
2.448,-14.966417644073
2.454,-14.0146534251218
2.46,-13.2943656034022
2.466,-12.7654281176942
2.472,-12.3986130515076
2.478,-12.1706591796037
2.484,-12.0607677546632
2.49,-12.0490099137027
2.496,-12.1159142081738
2.502,-12.2422731508905
2.508,-12.4090687920758
2.514,-12.5978935760017
2.52,-12.7920621654643
2.526,-12.9781231334959
2.532,-13.1470330542813
2.538,-13.2942343573128
2.544,-13.4184914964829
2.55,-13.5202200096242
2.556,-13.6004276334343
2.562,-13.6609467912851
2.568,-13.7058328680435
2.574,-13.7432490135915
2.58,-13.7869934703185
2.586,-13.856764244263
2.592,-13.9758748121621
2.598,-14.1640865399954
2.604,-14.4223010190601
2.61,-14.7103574149694
2.616,-14.9388173061882
2.622,-15.0130159577124
2.628,-14.9098615358242
2.634,-14.6854317131864
2.64,-14.4045221042988
2.646,-14.092779026248
2.652,-13.7440725377331
2.658,-13.3481897565959
2.664,-12.9094152539897
2.67,-12.4471408630797
2.676,-11.9847850443511
2.682,-11.5394944489408
2.688,-11.1202465573664
2.694,-10.7326734125377
2.7,-10.384122794761
2.706,-10.0847449089806
2.712,-9.84522115533441
2.718,-9.67387894582092
2.724,-9.57490089475114
2.73,-9.54769166060483
2.736,-9.58676891735993
2.742,-9.68171948484872
2.748,-9.81730364085059
2.754,-9.97434906428944
2.76,-10.1323025078958
2.766,-10.2737393316891
2.772,-10.3896477830664
2.778,-10.482892824545
2.784,-10.5675906927936
2.79,-10.6643844271763
2.796,-10.7937703826785
2.802,-10.9700618994089
2.808,-11.1978072057219
2.814,-11.4714105392786
2.82,-11.7775269601979
2.826,-12.0989179241947
2.832,-12.4183617197615
2.838,-12.7217086211929
2.844,-12.9997300457043
2.85,-13.2487861375925
2.856,-13.4705381375347
2.862,-13.6710249432527
2.868,-13.8594495357296
2.874,-14.0469965334172
2.88,-14.2459201172655
2.886,-14.4689984866284
2.892,-14.7292851390135
2.898,-15.0399558833654
2.904,-15.4139529319614
2.91,-15.8629923839233
2.916,-16.3952837574979
2.922,-17.0111628078188
2.928,-17.6963974824926
2.934,-18.4155076019304
2.94,-19.1126238465918
2.946,-19.7298281211962
2.952,-20.240117360893
2.958,-20.6691145152503
2.964,-21.0844421927033
2.97,-21.5674077976714
2.976,-22.1943551783236
2.982,-23.0357655789689
2.988,-24.1666977248669
2.994,-25.6822266889938
3,-27.7114679772361
3.006,-30.386853764236
3.012,-33.4320940674405
3.018,-34.5364164557172
3.024,-32.3030747263642
3.03,-29.6283488522445
3.036,-27.5504960373548
3.042,-26.0102344722769
3.048,-24.8550468418012
3.054,-23.9774143954523
3.06,-23.3131039155829
3.066,-22.8244756402215
3.072,-22.4875674209076
3.078,-22.2859787304013
3.084,-22.209237214092
3.09,-22.2522569296287
3.096,-22.4140723865057
3.102,-22.6959243984479
3.108,-23.0995912406819
3.114,-23.6264281342978
3.12,-24.2763362388065
3.126,-25.0439113906085
3.132,-25.905369013748
3.138,-26.7840957511771
3.144,-27.4881097436853
3.15,-27.6886725798208
3.156,-27.1332761401081
3.162,-25.9563780019034
3.168,-24.5402952669977
3.174,-23.1813397008128
3.18,-22.0150102196457
3.186,-21.0797887567935
3.192,-20.3729516603785
3.198,-19.8787706111977
3.204,-19.5806247339839
3.21,-19.4657549116378
3.216,-19.5270371937091
3.222,-19.763855102078
3.228,-20.1830683218959
3.234,-20.8005902302046
3.24,-21.6438175786049
3.246,-22.7547933011659
3.252,-24.1931203800159
3.258,-26.0327898636813
3.264,-28.3152989084681
3.27,-30.7565861371291
3.276,-31.8743844815708
3.282,-30.3146527417846
3.288,-27.7360997297815
3.294,-25.3924240897654
3.3,-23.4702667723115
3.306,-21.909999601864
3.312,-20.6335186643537
3.318,-19.5775697368239
3.324,-18.6949508182778
3.33,-17.9522232510218
3.336,-17.327549932451
3.342,-16.8086419365038
3.348,-16.390690296628
3.354,-16.0744772506411
3.36,-15.8651729266947
3.366,-15.7723978386482
3.372,-15.8117578184065
3.378,-16.0073977898292
3.384,-16.3944302458508
3.39,-17.0190001295034
3.396,-17.9317454823391
3.402,-19.1679478489151
3.408,-20.7054214651319
3.414,-22.391583893653
3.42,-23.8641436075083
3.426,-24.6314036795485
3.432,-24.4649162346502
3.438,-23.5883965930309
3.444,-22.3516233611159
3.45,-20.997954796404
3.456,-19.6652288137764
3.462,-18.4267807128248
3.468,-17.3176493470447
3.474,-16.3505895773297
3.48,-15.5256143667571
3.486,-14.8347629077984
3.492,-14.2641837717418
3.498,-13.7957262097932
3.504,-13.4094295302349
3.51,-13.0869213627746
3.516,-12.8146490083957
3.522,-12.5857581645765
3.528,-12.4001637264184
3.534,-12.2632194169731
3.54,-12.183784962039
3.546,-12.1723155981467
3.552,-12.2391942285117
3.558,-12.3933114269565
3.564,-12.6409912501306
3.57,-12.9853357318667
3.576,-13.4252805416866
3.582,-13.9522653540431
3.588,-14.5418382057651
3.594,-15.1399205346919
3.6,-15.6517188751827
