"Freq [GHz]","dB(St(1,1)) []"
1.2,-8.25793647050765
1.206,-8.76170790706651
1.212,-9.4156550801571
1.218,-10.2170082287912
1.224,-11.153134585611
1.23,-12.1947456350545
1.236,-13.2824941463451
1.242,-14.3080425816359
1.248,-15.1073658815105
1.254,-15.5080827007961
1.26,-15.4377790294648
1.266,-14.981319525345
1.272,-14.3050373581092
1.278,-13.552778215982
1.284,-12.8092327775961
1.29,-12.1109088034233
1.296,-11.465943550399
1.302,-10.8689260824275
1.308,-10.3102024497417
1.314,-9.78136801689732
1.32,-9.27794260663199
1.326,-8.79971859168906
1.332,-8.3494457830318
1.338,-7.93086209417081
1.344,-7.54702683954106
1.35,-7.19943936392727
1.356,-6.88791146728454
1.362,-6.6108983249706
1.368,-6.36598474974279
1.374,-6.15033447448137
1.38,-5.9610245755869
1.386,-5.7952593927764
1.392,-5.65048848758354
1.398,-5.52445742233388
1.404,-5.4152141625356
1.41,-5.321087737068
1.416,-5.24065327228506
1.422,-5.17269710309417
1.428,-5.11619290951434
1.434,-5.07029241102077
1.44,-5.03432525326574
1.446,-5.00779759755058
1.452,-4.99037863883534
1.458,-4.98186507672759
1.464,-4.98211172513579
1.47,-4.99091239138092
1.476,-5.00781510650916
1.482,-5.03187313968894
1.488,-5.06138673500512
1.494,-5.09378550800495
1.5,-5.12588205303389
1.506,-5.15464616177867
1.512,-5.17829798812167
1.518,-5.19712030518384
1.524,-5.21344688332292
1.53,-5.23088319522585
1.536,-5.25333509901964
1.542,-5.28436784868727
1.548,-5.32702521448147
1.554,-5.38395388216331
1.56,-5.45762254756558
1.566,-5.55047549234772
1.572,-5.66489902742743
1.578,-5.80287351422768
1.584,-5.96517291505823
1.59,-6.15007344195078
1.596,-6.35193651308261
1.602,-6.56081202714724
1.608,-6.76472354554687
1.614,-6.95499961040446
1.62,-7.13171431642368
1.626,-7.30483593064283
1.632,-7.49023800070934
1.638,-7.70406954841331
1.644,-7.95879619120118
1.65,-8.26130209941411
1.656,-8.61185075018587
1.662,-9.00322247290126
1.668,-9.42074712780421
1.674,-9.84468662843837
1.68,-10.2552817403023
1.686,-10.6394529814842
1.692,-10.9994406433792
1.698,-11.3621362602165
1.704,-11.7805568285355
1.71,-12.3215345302732
1.716,-13.0477958439773
1.722,-14.0047101207886
