"Freq [GHz]","dB(St(1,1)) []"
2.514,-10.4732999101438
2.52,-10.715425252976
2.526,-10.8678233717655
2.532,-10.8896514753283
2.538,-10.7562905850396
2.544,-10.4802927622003
2.55,-10.1091030478231
2.556,-9.70275059588059
2.562,-9.3163219309596
2.568,-8.99875025635691
2.574,-8.79708502202577
2.58,-8.75567200362219
2.586,-8.91078784144357
2.592,-9.28307958778402
2.598,-9.86689788857283
2.604,-10.6179418533904
2.61,-11.4491696790622
2.616,-12.2498438947033
2.622,-12.928811161416
2.628,-13.4539733356659
2.634,-13.8547113826086
2.64,-14.1895605433073
2.646,-14.506635082185
2.652,-14.8124408736243
2.658,-15.0526751429994
2.664,-15.1199602008529
2.67,-14.9106870739408
2.676,-14.4036017130957
2.682,-13.6762227689787
2.688,-12.8461116243208
2.694,-12.0130878253802
2.7,-11.2399111288255
2.706,-10.5574470454111
2.712,-9.97939531169024
2.718,-9.51656179142523
2.724,-9.18095762102321
2.73,-8.97926086843962
2.736,-8.90485883590671
2.742,-8.93472267065526
2.748,-9.03114152801073
2.754,-9.14796569377309
2.76,-9.24169354858457
2.766,-9.28485633199694
2.772,-9.2755279766347
2.778,-9.23797295317826
2.784,-9.21513886709509
2.79,-9.25742693203955
2.796,-9.41047240678386
2.802,-9.69929063495842
2.808,-10.1013482277325
2.814,-10.5125739312727
2.82,-10.7575287504681
2.826,-10.7029084434734
2.832,-10.3692252694563
2.838,-9.88122561026781
2.844,-9.35408877844748
2.85,-8.85217262470273
2.856,-8.40184734293094
2.862,-8.01093746592251
2.868,-7.68036313202967
2.874,-7.40897925023576
2.88,-7.19450112984075
2.886,-7.03256056256775
2.892,-6.91522874472138
2.898,-6.83003758010064
2.904,-6.76042232380364
2.91,-6.6881413077175
2.916,-6.59727663167228
2.922,-6.47829507602714
2.928,-6.33036025488277
2.934,-6.16099447054424
2.94,-5.98343065939877
2.946,-5.81276659524352
2.952,-5.66235942728678
2.958,-5.54171877445735
2.964,-5.45624548000217
2.97,-5.40813830612472
2.976,-5.39763220464204
2.982,-5.42424272631397
2.988,-5.48780559738462
2.994,-5.58865436454023
3,-5.726233850965
3.006,-5.89636738396446
3.012,-6.08845044703874
3.018,-6.28391457717255
3.024,-6.45690833034724
3.03,-6.57864830227903
3.036,-6.62708583420966
3.042,-6.59930809488447
3.048,-6.51689260292399
3.054,-6.4167174249526
3.06,-6.33414999467393
3.066,-6.29215208315413
3.072,-6.30086147313133
3.078,-6.36316575261179
3.084,-6.48057408165995
3.09,-6.65620795070121
3.096,-6.8944926429093
3.102,-7.19861333422007
3.108,-7.56689159241048
3.114,-7.98901574326605
3.12,-8.44327406170458
3.126,-8.89654772954957
3.132,-9.30901446115899
3.138,-9.64398350493897
3.144,-9.87968895530171
3.15,-10.0166299242931
3.156,-10.0755156142972
3.162,-10.0876229903951
3.168,-10.0844690368881
3.174,-10.0918310087688
3.18,-10.1282202977949
3.186,-10.2054470641063
3.192,-10.3294758847798
3.198,-10.501260797173
3.204,-10.7179681263114
3.21,-10.9746194642083
3.216,-11.2655571726988
3.222,-11.5851195847842
3.228,-11.9274504739943
3.234,-12.2858505440851
3.24,-12.652203597537
3.246,-13.016893733061
3.252,-13.3694536737797
3.258,-13.6999870500166
3.264,-14.0010757813268
3.27,-14.2693390158283
3.276,-14.50549205194
3.282,-14.712618724409
3.288,-14.894240014239
3.294,-15.0542618211799
3.3,-15.1988349820757
3.306,-15.3382362407196
3.312,-15.4872401293123
3.318,-15.6638200824518
3.324,-15.8867896273085
3.33,-16.172965287973
3.336,-16.5339500603562
3.342,-16.972246588049
3.348,-17.476528635928
3.354,-18.0164511245997
3.36,-18.5390955326655
3.366,-18.9733764740229
3.372,-19.2509629574655
3.378,-19.3398684652938
3.384,-19.2633874782597
3.39,-19.0823470115677
3.396,-18.8598536563044
3.402,-18.6420474251638
3.408,-18.4612458854573
3.414,-18.3480510356521
3.42,-18.3412363495825
3.426,-18.4907281619973
3.432,-18.8499324989939
3.438,-19.4508727244166
3.444,-20.2517741267066
3.45,-21.0444041300065
3.456,-21.3778660706834
3.462,-20.8095405169676
3.468,-19.4528832676907
3.474,-17.8259121767947
3.48,-16.3158190344742
3.486,-15.0835236848972
3.492,-14.1649292503436
3.498,-13.5416749553607
3.504,-13.1734857728311
3.51,-13.0133533982222
3.516,-13.0151239008789
3.522,-13.1361001737931
3.528,-13.3356728841191
3.534,-13.5723861841669
3.54,-13.8027227968632
3.546,-13.9822663010539
3.552,-14.0677829624995
3.558,-14.0218699375274
3.564,-13.8231048753829
3.57,-13.477555942626
3.576,-13.0216340689598
3.582,-12.5117325906935
3.588,-12.0070276934231
3.594,-11.5557973901183
3.6,-11.1900022762137
