"Freq [GHz]","dB(St(1,1)) []"
2.184,-11.5941300276801
2.19,-11.7361579459302
2.196,-11.9921080191968
2.202,-12.3410980191654
2.208,-12.7551390682809
2.214,-13.2156150457796
2.22,-13.7207478067226
2.226,-14.2825990548944
2.232,-14.9192454807098
2.238,-15.6466722248338
2.244,-16.4719477614105
2.25,-17.3890816912701
2.256,-18.3808967183397
2.262,-19.4292803127833
2.268,-20.528923775895
2.274,-21.6925895040607
2.28,-22.9385786788784
2.286,-24.2581178250916
2.292,-25.5619400627182
2.298,-26.6253465773146
2.304,-27.1433653602746
2.31,-27.0014896078815
2.316,-26.4282393902324
2.322,-25.750306481097
2.328,-25.1630257280173
2.334,-24.7139877343025
2.34,-24.3632884482835
2.346,-24.0462638647191
2.352,-23.7173751998686
2.358,-23.355075460827
2.364,-22.9333185749249
2.37,-22.3970200928667
2.376,-21.6768769906415
2.382,-20.7401483879256
2.388,-19.6246306527514
2.394,-18.4163639825919
2.4,-17.2021244560707
2.406,-16.0422805858104
2.412,-14.9692979371055
2.418,-13.9966213330624
2.424,-13.1274713430613
2.43,-12.3606151430511
2.436,-11.693376515241
2.442,-11.1227550841828
2.448,-10.6454043018368
2.454,-10.257080320599
2.46,-9.9520997120989
2.466,-9.72323268042856
2.472,-9.56226722031006
2.478,-9.46123543433985
2.484,-9.4139696339731
2.49,-9.41721223714668
2.496,-9.47017308536526
2.502,-9.57180154472275
2.508,-9.71649819868257
2.514,-9.89094365449903
2.52,-10.0754826256789
2.526,-10.2510234482822
2.532,-10.4069306924058
2.538,-10.5425192430507
2.544,-10.6600386801612
2.55,-10.7553381375846
2.556,-10.8142423691681
2.562,-10.8179719537831
2.568,-10.7548286070225
2.574,-10.6306830072989
2.58,-10.4707543687224
2.586,-10.3116463771529
2.592,-10.1899270735697
2.598,-10.1342043399083
2.604,-10.1625463670957
2.61,-10.2826340948806
2.616,-10.4917518538506
2.622,-10.7764579005138
2.628,-11.1142423352506
2.634,-11.4790086399479
2.64,-11.8490253036836
2.646,-12.2133206384587
2.652,-12.5730873765885
2.658,-12.9376583337397
2.664,-13.3171175551715
2.67,-13.7143998123581
2.676,-14.1201263323255
2.682,-14.514400794745
2.688,-14.8778529137301
2.694,-15.2044279175893
2.7,-15.5006424201251
2.706,-15.7700324732109
2.712,-16.0040925459257
2.718,-16.198093050004
2.724,-16.3826477781999
2.73,-16.6399762395458
2.736,-17.0869745152664
2.742,-17.8438608359344
2.748,-19.0190686213352
2.754,-20.7184892744373
2.76,-23.0460236074423
2.766,-25.9103613309057
2.772,-27.942142108303
2.778,-26.8461199578663
2.784,-24.4408017663115
2.79,-22.5057274045248
2.796,-21.241570675248
2.802,-20.5327861303301
2.808,-20.2443505546977
2.814,-20.234398219213
2.82,-20.3268454594552
2.826,-20.3109837316121
2.832,-20.0188010718994
2.838,-19.4342213734776
2.844,-18.6869248574887
2.85,-17.9365135856953
2.856,-17.2917477871666
2.862,-16.8023597967328
2.868,-16.4788656843304
2.874,-16.3117171725788
2.88,-16.2841583182447
2.886,-16.3798159797168
2.892,-16.5864003048353
2.898,-16.8969526566729
2.904,-17.3101737222836
2.91,-17.8301181923053
2.916,-18.4629042857741
2.922,-19.2058117237252
2.928,-20.0232834755494
2.934,-20.8070127159868
2.94,-21.343020329766
2.946,-21.379765864193
2.952,-20.8479058617226
2.958,-19.9571526171662
2.964,-18.9993429465674
2.97,-18.1709865671175
2.976,-17.558814162936
2.982,-17.1825874934637
2.988,-17.0291729047591
2.994,-17.0709071756898
3,-17.2742213368684
3.006,-17.6031554810429
3.012,-18.020387186984
3.018,-18.4873980158641
3.024,-18.96492175305
3.03,-19.4143493583897
3.036,-19.8000711652388
3.042,-20.0920186034907
3.048,-20.2674517820318
3.054,-20.3115425921472
3.06,-20.2170335084928
3.066,-19.9835498675567
3.072,-19.6169298670303
3.078,-19.1286255724882
3.084,-18.5350877934856
3.09,-17.8569656111092
3.096,-17.1178083643286
3.102,-16.3420811892162
3.108,-15.5529484631333
3.114,-14.7706761941645
3.12,-14.0119564422541
3.126,-13.2897182656349
3.132,-12.6130062336103
3.138,-11.987009669894
3.144,-11.4135337523239
3.15,-10.8919466972874
3.156,-10.4203071829876
3.162,-9.99630105911208
3.168,-9.61780832357026
3.174,-9.28320399495923
3.18,-8.99165442147402
3.186,-8.74354107964367
3.192,-8.54075057026835
3.198,-8.38624376461977
3.204,-8.28250981890515
3.21,-8.22924763016285
3.216,-8.22129486667325
3.222,-8.24785761157522
3.228,-8.29356304896885
3.234,-8.34121181924681
3.24,-8.37553536136299
3.246,-8.38676462159357
3.252,-8.37261759415536
3.258,-8.3377205228195
3.264,-8.29038153051629
3.27,-8.23764352923669
3.276,-8.18051351060639
3.282,-8.11203754512919
3.288,-8.02046018071373
3.294,-7.89693527751198
3.3,-7.74339635397405
3.306,-7.57505964153795
3.312,-7.41567678121816
3.318,-7.28912495863416
3.324,-7.2128737558062
3.33,-7.19576609158991
3.336,-7.23864607477684
3.342,-7.33553791808537
3.348,-7.47446421903577
3.354,-7.63807349952349
3.36,-7.80422234840151
3.366,-7.94675766962087
3.372,-8.03843852223941
3.378,-8.05886681724272
3.384,-8.00542322110932
3.39,-7.89828129043253
3.396,-7.77341859661571
3.402,-7.66871261964206
3.408,-7.61297240788177
3.414,-7.62248533728311
3.42,-7.70323396912077
3.426,-7.85493540363634
3.432,-8.07446734439897
3.438,-8.35824004563174
3.444,-8.70393626284312
3.45,-9.1118334865533
3.456,-9.58555845709819
3.462,-10.1320645722356
3.468,-10.7606401881312
3.474,-11.4805360787405
3.48,-12.2961664135977
3.486,-13.1977032550149
3.492,-14.1443131717342
3.498,-15.0426870038211
3.504,-15.745104114038
3.51,-16.1133508695993
3.516,-16.1299338478363
3.522,-15.9178186022761
3.528,-15.6328148600547
3.534,-15.3689548455247
3.54,-15.1441633960731
3.546,-14.9319867419302
3.552,-14.7069464127068
3.558,-14.4815694988836
3.564,-14.3101830262197
3.57,-14.2581575520391
3.576,-14.3687877928858
3.582,-14.6537723614398
3.588,-15.1037172938527
3.594,-15.7014235455997
3.6,-16.4246467997719
