"Freq [GHz]","dB(St(1,1)) []"
1.956,-8.01315069188266
1.962,-8.56604444723436
1.968,-9.24365403941711
1.974,-10.0201603728528
1.98,-10.8128301334297
1.986,-11.4638598018052
1.992,-11.7786816679795
1.998,-11.6579346592968
2.004,-11.1961704046613
2.01,-10.5989132036905
2.016,-10.0418404010213
2.022,-9.61863929663969
2.028,-9.35342715615956
2.034,-9.22518959081489
2.04,-9.19044469773802
2.046,-9.20526817242029
2.052,-9.24338558790278
2.058,-9.30353850073267
2.064,-9.40418529040492
2.07,-9.56966012342565
2.076,-9.81254596564904
2.082,-10.1171062836088
2.088,-10.433851056684
2.094,-10.6972298676297
2.1,-10.8620742954998
2.106,-10.9302872900574
2.112,-10.9445566860134
2.118,-10.9585271409778
2.124,-11.0085516175619
2.13,-11.1018550256446
2.136,-11.2207251247042
2.142,-11.334198046894
2.148,-11.4105933149853
2.154,-11.4282581047704
2.16,-11.3812434170335
2.166,-11.2770292786006
2.172,-11.1278250655337
2.178,-10.9412027018007
2.184,-10.7177442977975
2.19,-10.4624651945199
2.196,-10.2048584209197
2.202,-10.0016199548441
2.208,-9.90902154387497
2.214,-9.95644543699093
2.22,-10.1467219706777
2.226,-10.4698836968017
2.232,-10.9131487627481
2.238,-11.4653961388714
2.244,-12.1211147659843
2.25,-12.8876508356732
2.256,-13.7959748659496
2.262,-14.9116029833649
2.268,-16.3412562392378
2.274,-18.2289578207953
2.28,-20.6906430030646
2.286,-23.3144295111393
2.292,-23.758366116713
2.298,-21.2480435624855
2.304,-18.4374113420119
2.31,-16.1940935385606
2.316,-14.4794115938275
2.322,-13.1611378633984
2.328,-12.1296558961473
2.334,-11.3010175715202
2.34,-10.6101030414838
2.346,-10.0068552746843
2.352,-9.45670894742289
2.358,-8.94237800695161
2.364,-8.46212207796426
2.37,-8.02313905922056
2.376,-7.63393968346036
2.382,-7.2996576553925
2.388,-7.02073296989398
2.394,-6.79327745439589
2.4,-6.60970340614924
2.406,-6.459381304851
2.412,-6.33004013594859
2.418,-6.21064156288102
2.424,-6.09519200903616
2.43,-5.98536876545059
2.436,-5.89000666033934
2.442,-5.82170591554657
2.448,-5.79264322935136
2.454,-5.81145623906244
2.46,-5.88174826136417
2.466,-6.00170760131634
2.472,-6.16402597750892
2.478,-6.35570564804264
2.484,-6.558214740034
2.49,-6.74917694670081
2.496,-6.90645709852415
2.502,-7.01365065595129
2.508,-7.06387647192205
2.514,-7.05907512054252
2.52,-7.00533365358557
2.526,-6.90798713947529
2.532,-6.7702752344147
2.538,-6.59617816689975
2.544,-6.39423641515721
2.55,-6.17833833530497
2.556,-5.9649040478536
2.562,-5.76940333982442
2.568,-5.60467882834863
2.574,-5.48092903349433
2.58,-5.40591744622146
2.586,-5.38455116552903
2.592,-5.41817750030135
2.598,-5.50458489640653
2.604,-5.63913447795417
2.61,-5.81634367236642
2.616,-6.03112873516369
2.622,-6.27992430984767
2.628,-6.56233538905898
2.634,-6.88292391021799
2.64,-7.25157189851115
2.646,-7.68108995827301
2.652,-8.18158952487559
2.658,-8.75156798853899
2.664,-9.3670716293667
2.67,-9.97451310855141
2.676,-10.4971238049494
2.682,-10.8606747185629
2.688,-11.0259889563427
2.694,-11.0025556619294
2.7,-10.8341286785545
2.706,-10.573936920599
2.712,-10.2683298147601
2.718,-9.95211228894012
2.724,-9.65025933630144
2.73,-9.38129633377883
2.736,-9.16027442533755
2.742,-9.00077699593904
2.748,-8.91587553446728
2.754,-8.91805356165393
2.76,-9.01812688727335
2.766,-9.22310931865291
2.772,-9.53257292912784
2.778,-9.93203692624384
2.784,-10.3815939202792
2.79,-10.8029661158586
2.796,-11.0818569145279
2.802,-11.1096537246329
2.808,-10.8503761708184
2.814,-10.3631652995929
2.82,-9.75554068097532
2.826,-9.12879611373454
2.832,-8.55660516620793
2.838,-8.08465194857853
2.844,-7.73462617883644
2.85,-7.5089836719614
2.856,-7.39658929322676
2.862,-7.37810254895771
2.868,-7.43004230647743
2.874,-7.52747083127194
2.88,-7.64573292763342
2.886,-7.761783465174
2.892,-7.85573229503629
2.898,-7.91325489670744
2.904,-7.92912374870036
2.91,-7.91088447344086
2.916,-7.87975597788471
2.922,-7.86527747815315
2.928,-7.89395818069919
2.934,-7.97812360183079
2.94,-8.11188001112835
2.946,-8.27516655688136
2.952,-8.44197053735367
2.958,-8.58888715573786
2.964,-8.70137113491413
2.97,-8.7753514320488
2.976,-8.8139747032788
2.982,-8.82266742863805
2.988,-8.80619582003266
2.994,-8.76851432497273
3,-8.71382186277817
3.006,-8.64726469346849
3.012,-8.57478984432968
3.018,-8.50238427742752
3.024,-8.43514103716476
3.03,-8.37649742480646
3.036,-8.32779711842693
3.042,-8.28828343224322
3.048,-8.25576005418189
3.054,-8.22798330271518
3.06,-8.20409117887554
3.066,-8.18491455174751
3.072,-8.1718369402052
3.078,-8.16521874086966
3.084,-8.16380357590081
3.09,-8.16561845019543
3.096,-8.16949968743113
3.102,-8.1758754294763
3.108,-8.18625065004003
3.114,-8.20187627024039
3.12,-8.222413217073
3.126,-8.24529214374972
3.132,-8.26634116086002
3.138,-8.28186760290923
3.144,-8.29141947398346
3.15,-8.29954923005705
3.156,-8.31529626373533
3.162,-8.34976053954363
3.168,-8.41335293667064
3.174,-8.51397882074506
3.18,-8.65628283840286
3.186,-8.84128261794887
3.192,-9.06551213397913
3.198,-9.31897405091441
3.204,-9.5818322946944
3.21,-9.82137222298586
3.216,-9.9934915655603
3.222,-10.0543654059171
3.228,-9.98170726083778
3.234,-9.79115635491782
3.24,-9.5303945945085
3.246,-9.25359723567662
3.252,-8.99664829458713
3.258,-8.76849933760069
3.264,-8.55976261140424
3.27,-8.35952018122574
3.276,-8.16766050404722
3.282,-7.9956335531503
3.288,-7.8589327701846
3.294,-7.76885721182662
3.3,-7.72787203737146
3.306,-7.72900224609303
3.312,-7.75822699815987
3.318,-7.79848119599659
3.324,-7.83371348965715
3.33,-7.85196571281516
3.336,-7.8472102609642
3.342,-7.81986342649359
3.348,-7.7764183637066
3.354,-7.72897129831685
3.36,-7.69393219034294
3.366,-7.68853766600667
3.372,-7.7261711827922
3.378,-7.8134294488199
3.384,-7.95046508742535
3.39,-8.13373683334285
3.396,-8.35921667818069
3.402,-8.62398270787777
3.408,-8.92469459910857
3.414,-9.25302798200682
3.42,-9.59066023120221
3.426,-9.90949438964736
3.432,-10.1830045659627
3.438,-10.4037656717048
3.444,-10.5870768778235
3.45,-10.7517016739597
3.456,-10.8989683133031
3.462,-11.011528508098
3.468,-11.0679308132577
3.474,-11.0575695009229
3.48,-10.9866403245261
3.486,-10.8749021062951
3.492,-10.7474496639593
3.498,-10.6255986559427
3.504,-10.5198855657565
3.51,-10.4279520405168
3.516,-10.3390493294889
3.522,-10.2432209645964
3.528,-10.1397348141557
3.534,-10.0404881386366
3.54,-9.96793886512329
3.546,-9.94916603421678
3.552,-10.0092453074172
3.558,-10.1687891568996
3.564,-10.4474972866303
3.57,-10.8696965729977
3.576,-11.4677733325926
3.582,-12.2841373434816
3.588,-13.3734240941479
3.594,-14.8035243415391
3.6,-16.6529762438594
