"Freq [GHz]","dB(St(1,1)) []"
1.2,-13.8042525369069
1.206,-12.9991551293559
1.212,-12.3070318412185
1.218,-11.724251396662
1.224,-11.2429317189705
1.23,-10.8519426432996
1.236,-10.537042528427
1.242,-10.2809533955485
1.248,-10.0640520086981
1.254,-9.86616152706468
1.26,-9.66942031617103
1.266,-9.46141542527162
1.272,-9.2372020479796
1.278,-8.99912674174625
1.284,-8.75452926427978
1.29,-8.51253894255304
1.296,-8.28139924478639
1.302,-8.06703596370434
1.308,-7.87270575712941
1.314,-7.69919977269189
1.32,-7.54524378207875
1.326,-7.40803777444777
1.332,-7.28400834991139
1.338,-7.16974233009451
1.344,-7.06284961372191
1.35,-6.96239613833385
1.356,-6.86871661989406
1.362,-6.78275910482799
1.368,-6.7053442214047
1.374,-6.63668952534689
1.38,-6.5763518684817
1.386,-6.52354514081197
1.392,-6.4776687076651
1.398,-6.43882834273307
1.404,-6.40814366291069
1.41,-6.38772794451412
1.416,-6.38038304265596
1.422,-6.38919486998902
1.428,-6.41723449589668
1.434,-6.46743509745743
1.44,-6.54253753524325
1.446,-6.64492453511533
1.452,-6.77621922658013
1.458,-6.93663063822103
1.464,-7.12414248126394
1.47,-7.33378069495009
1.476,-7.55735329719415
1.482,-7.7841203046649
1.488,-8.0026324179686
1.494,-8.20340646558678
1.5,-8.38147744446969
1.506,-8.53774081650982
1.512,-8.67862115403274
1.518,-8.81450920617462
1.524,-8.9578747258459
1.53,-9.12175360887069
1.536,-9.3187491513821
1.542,-9.56016942802722
1.548,-9.85462062574054
1.554,-10.2053793153256
1.56,-10.6063907280601
1.566,-11.0381185981589
1.572,-11.4668226977117
1.578,-11.8527820132905
1.584,-12.1692510938851
1.59,-12.4208876986249
1.596,-12.6435927048374
1.602,-12.8854121358054
1.608,-13.1868715237728
1.614,-13.5720190870414
1.62,-14.0460233986959
1.626,-14.5907304476046
1.632,-15.1533902137731
1.638,-15.6326506005654
1.644,-15.8840089740119
1.65,-15.7785372792741
1.656,-15.2941437284882
1.662,-14.5345204960599
1.668,-13.6481436622317
1.674,-12.7501077405513
1.68,-11.9030968655473
1.686,-11.1318338223984
1.692,-10.4411184614524
1.698,-9.82756882479045
1.704,-9.28530338076536
1.71,-8.80806247478632
1.716,-8.38993470530723
1.722,-8.02585558102157
1.728,-7.71201382436642
1.734,-7.4458413318095
1.74,-7.2255331258647
1.746,-7.04941720584173
1.752,-6.91547473352302
1.758,-6.82107519368742
1.764,-6.76285492921634
1.77,-6.73669464387552
1.776,-6.73786692244884
1.782,-6.76154629893688
1.788,-6.80389048025695
1.794,-6.86364340635521
1.8,-6.94362848059193
1.806,-7.05102266604581
1.812,-7.19572080354048
1.818,-7.38744467932331
1.824,-7.63320375885087
1.83,-7.93624742615985
1.836,-8.29650811972264
1.842,-8.71199445183003
1.848,-9.18081442270383
1.854,-9.70376302747709
1.86,-10.2870183748817
1.866,-10.943445699981
1.872,-11.6903680967174
1.878,-12.5429357734743
1.884,-13.5050623089368
1.89,-14.5613877655816
1.896,-15.672497349944
1.902,-16.7746916354382
1.908,-17.7874356397484
1.914,-18.6311845629869
1.92,-19.2465465623765
1.926,-19.5915287257874
1.932,-19.6119173403822
1.938,-19.2338159149656
1.944,-18.4301726611283
1.95,-17.2920714608273
1.956,-15.9884032774922
1.962,-14.6697132717503
1.968,-13.4266541351311
1.974,-12.3010672628037
1.98,-11.3071850526013
1.986,-10.4452030323995
1.992,-9.7076333368209
1.998,-9.08214285890532
2.004,-8.55299279359635
2.01,-8.10210458397442
2.016,-7.71074797853445
2.022,-7.36250737428958
2.028,-7.04682446349316
2.034,-6.76110452931429
2.04,-6.50981583874306
2.046,-6.30114214947934
2.052,-6.14336500638769
2.058,-6.04269295131389
2.064,-6.00268631235106
2.07,-6.02458258120937
2.076,-6.10804322451693
2.082,-6.25227046687395
2.088,-6.45756556865523
2.094,-6.72716936988936
2.1,-7.06861511092896
2.106,-7.49301103433948
2.112,-8.01041807480887
2.118,-8.62037322562071
2.124,-9.29749139469192
2.13,-9.97222842627037
2.136,-10.5129845714209
2.142,-10.7426498688474
2.148,-10.5392357862856
2.154,-9.95444520530967
2.16,-9.1759783031289
2.166,-8.3821864206547
2.172,-7.67104926278188
2.178,-7.07493354395405
2.184,-6.59346452380968
2.19,-6.21520278040211
2.196,-5.92779048110866
2.202,-5.72154526069143
2.208,-5.58973873065351
2.214,-5.52686909786994
2.22,-5.52559086847107
2.226,-5.57383831849302
2.232,-5.65483989840906
2.238,-5.7513588179495
2.244,-5.85145136614259
2.25,-5.95135466892712
2.256,-6.05431140884895
2.262,-6.16753957297572
2.268,-6.29948817195765
2.274,-6.45770290985251
2.28,-6.64674067176824
2.286,-6.86602615825391
2.292,-7.10786176274314
2.298,-7.35511307332046
2.304,-7.57794490344375
2.31,-7.7318576911435
2.316,-7.765158155375
2.322,-7.64422485349834
2.328,-7.38437623722586
2.334,-7.05079618746423
2.34,-6.72086732771171
2.346,-6.44687516612322
2.352,-6.24761494567294
2.358,-6.11966014669772
2.364,-6.05046064764587
2.37,-6.02612755546893
2.376,-6.03450665774319
2.382,-6.06567831633639
2.388,-6.11118356464509
2.394,-6.16273383048125
2.4,-6.211772665038
2.406,-6.25199722338705
2.412,-6.28494628729192
2.418,-6.32337388961028
2.424,-6.38637007214234
2.43,-6.48973442062763
2.436,-6.64080375957581
2.442,-6.83982459987569
2.448,-7.08354701550609
2.454,-7.36787723482405
2.46,-7.68930111687109
2.466,-8.04581642159519
2.472,-8.43777734388744
2.478,-8.86825589342625
2.484,-9.34191261328111
2.49,-9.86162946844324
2.496,-10.4234603067268
2.502,-11.0119291490343
2.508,-11.5981035125034
2.514,-12.1421075464759
2.52,-12.6009573477794
2.526,-12.9408756596434
2.532,-13.1483802926872
2.538,-13.2310208428076
2.544,-13.2052784227807
2.55,-13.0820928813414
2.556,-12.8644623581486
2.562,-12.5597349770956
2.568,-12.1926467851142
2.574,-11.8043255342349
2.58,-11.439350408525
2.586,-11.1334653670455
2.592,-10.9085251499129
2.598,-10.7729135977386
2.604,-10.7238175258613
2.61,-10.7492144111282
2.616,-10.8290380139694
2.622,-10.936730000931
2.628,-11.0440192912141
2.634,-11.1308018512875
2.64,-11.1959376426213
2.646,-11.2593114518936
2.652,-11.3519181811679
2.658,-11.5028562829921
2.664,-11.7321464495064
2.67,-12.0492995576851
2.676,-12.4532932303046
2.682,-12.9313627476319
2.688,-13.4567420999073
2.694,-13.9874074584804
2.7,-14.4690672550662
2.706,-14.84466324532
2.712,-15.0678329630374
2.718,-15.1130565719027
2.724,-14.9782460654547
2.73,-14.683096541673
2.736,-14.2664294241299
2.742,-13.7802601019118
2.748,-13.2796408440435
2.754,-12.8129892025622
2.76,-12.4175505558968
2.766,-12.1201180457346
2.772,-11.9405682647898
2.778,-11.8961467016802
2.784,-12.005513183843
2.79,-12.291977475297
2.796,-12.7847275747292
2.802,-13.5149171411038
2.808,-14.500525832431
2.814,-15.7127059163558
2.82,-17.0247647697899
2.826,-18.178433169586
2.832,-18.8600649831559
2.838,-18.91823374235
2.844,-18.4721313261976
2.85,-17.7538681350024
2.856,-16.9459160262306
2.862,-16.1535866323832
2.868,-15.4317096911644
2.874,-14.8064145080726
2.88,-14.2848846781671
2.886,-13.8597314238386
2.892,-13.5137264026556
2.898,-13.227138641329
2.904,-12.9852929575376
2.91,-12.7804683162641
2.916,-12.6058212580695
2.922,-12.4485017911819
2.928,-12.2921596999289
2.934,-12.1300229629533
2.94,-11.9774795047906
2.946,-11.8705453359325
2.952,-11.8494743570074
2.958,-11.9414002046799
2.964,-12.1540215757869
2.97,-12.4796199966977
2.976,-12.902063863903
2.982,-13.4017216780921
2.988,-13.957419554091
2.994,-14.5466463201698
3,-15.1453008921938
3.006,-15.7275563605259
3.012,-16.265700021344
3.018,-16.7297469388853
3.024,-17.0876535006601
3.03,-17.3084345216282
3.036,-17.3700840837091
3.042,-17.2699221255041
3.048,-17.0298808559066
3.054,-16.6909594220499
3.06,-16.3002169736894
3.066,-15.8991734965772
3.072,-15.5185082345032
3.078,-15.177983909763
3.084,-14.8888909580536
3.09,-14.6574468751236
3.096,-14.4884668255826
3.102,-14.388317526491
3.108,-14.3656175642717
3.114,-14.4289701335841
3.12,-14.5830145447332
3.126,-14.8248591596011
3.132,-15.1414714763842
3.138,-15.5067357824085
3.144,-15.8770608371471
3.15,-16.1880286501311
3.156,-16.3608505642487
3.162,-16.3283732581715
3.168,-16.072295854334
3.174,-15.6384034725069
3.18,-15.111243655472
3.186,-14.5734606862141
3.192,-14.0816232145506
3.198,-13.6636188440938
3.204,-13.3271517367292
3.21,-13.0700954079011
3.216,-12.8882202772924
3.222,-12.7788909606568
3.228,-12.7411460947689
3.234,-12.7738708974809
3.24,-12.8744207405848
3.246,-13.0394334135044
3.252,-13.2675580994194
3.258,-13.5616885713625
3.264,-13.9276698902863
3.27,-14.367503481566
3.276,-14.866893037136
3.282,-15.380004374523
3.288,-15.8211772298681
3.294,-16.0826066775162
3.3,-16.0881368007449
3.306,-15.8463254529271
3.312,-15.4439444602733
3.318,-14.990029701331
3.324,-14.5710486282272
3.33,-14.2396305792497
3.336,-14.0212914553704
3.342,-13.9239137075187
3.348,-13.9449896520046
3.354,-14.0764438699986
3.36,-14.307749861521
3.366,-14.6280504267985
3.372,-15.0278657441588
3.378,-15.500576915648
3.384,-16.0431772876879
3.39,-16.655188623384
3.396,-17.3349025535514
3.402,-18.0737573148889
3.408,-18.8516844378867
3.414,-19.6358651909166
3.42,-20.381722971286
3.426,-21.0331324534107
3.432,-21.5240550221037
3.438,-21.7913566824515
3.444,-21.803138278338
3.45,-21.5832229144899
3.456,-21.2028478612766
3.462,-20.7430234366287
3.468,-20.2615120426699
3.474,-19.7852589470367
3.48,-19.3203033873305
3.486,-18.862289671776
3.492,-18.4012637431068
3.498,-17.9241166542935
3.504,-17.4181928371199
3.51,-16.875900064887
3.516,-16.2979763138513
3.522,-15.6938030663043
3.528,-15.0793414321812
3.534,-14.4741148031999
3.54,-13.8976320256843
3.546,-13.3650059689146
3.552,-12.8827071661755
3.558,-12.4468945204841
3.564,-12.0461318237485
3.57,-11.6674191046989
