"Freq [GHz]","dB(St(1,1)) []"
2.088,-20.5844122536345
2.094,-19.6271348372132
2.1,-17.8868502537779
2.106,-16.17536250146
2.112,-14.7165029142241
2.118,-13.5117553729519
2.124,-12.5280463007936
2.13,-11.7408301811042
2.136,-11.1378369144916
2.142,-10.7202981413436
2.148,-10.5054093770881
2.154,-10.5194987564935
2.16,-10.7727508193816
2.166,-11.2219514216251
2.172,-11.7532910793423
2.178,-12.2287828006603
2.184,-12.5792256049165
2.19,-12.8424436379647
2.196,-13.1115542858104
2.202,-13.4730469926757
2.208,-13.9842127401874
2.214,-14.6737344413727
2.22,-15.5415002478459
2.226,-16.5460446627801
2.232,-17.5755647725054
2.238,-18.4194213567408
2.244,-18.8194360819231
2.25,-18.6635031089836
2.256,-18.1045504630387
2.262,-17.4019025048728
2.268,-16.7308471211616
2.274,-16.1337908999518
2.28,-15.542174505958
2.286,-14.8290541690167
2.292,-13.9058012181183
2.298,-12.8073827818259
2.304,-11.6667023257456
2.31,-10.6156634887431
2.316,-9.72419109506256
2.322,-8.99889633125814
2.328,-8.40763628742382
2.334,-7.90423018737987
2.34,-7.44504168429085
2.346,-7.00115361193048
2.352,-6.56758395482469
2.358,-6.16112383318722
2.364,-5.80511960887133
2.37,-5.51500085736758
2.376,-5.29467921287505
2.382,-5.14050458402575
2.388,-5.04615641103013
2.394,-5.00567896023528
2.4,-5.01482677370377
2.406,-5.07161451233975
2.412,-5.17668716999733
2.418,-5.33360451976841
2.424,-5.54872769134395
2.43,-5.83024586675878
2.436,-6.18553696299283
2.442,-6.61511762007257
2.448,-7.10116177586423
2.454,-7.59307151469841
2.46,-8.00602023652543
2.466,-8.25651860575653
2.472,-8.32217384703642
2.478,-8.26012215304417
2.484,-8.16285483767762
2.49,-8.10860575581905
2.496,-8.14321161370783
2.502,-8.28122177928623
2.508,-8.50705406223091
2.514,-8.77036499844624
2.52,-8.98614409342795
2.526,-9.06412245097362
2.532,-8.97131743915587
2.538,-8.7678760127721
2.544,-8.56678972449837
2.55,-8.46845995109621
2.556,-8.53034747557939
2.562,-8.76625870781186
2.568,-9.14984625613597
2.574,-9.61498458534593
2.58,-10.0650086844057
2.586,-10.4077302746301
2.592,-10.6056555096965
2.598,-10.6926419521401
2.604,-10.7355839178169
2.61,-10.7867600947746
2.616,-10.8737169827991
2.622,-11.0257867157623
2.628,-11.296942210645
2.634,-11.7458446537359
2.64,-12.397301702394
2.646,-13.2328093860432
2.652,-14.1967404150441
2.658,-15.1882732725975
2.664,-16.0639729757807
2.67,-16.7152614187644
2.676,-17.1879456763493
2.682,-17.6766039193883
2.688,-18.3929781401827
2.694,-19.4783963481641
2.7,-21.006452657451
2.706,-23.0304192958161
2.712,-25.6367644364783
2.718,-28.7994951087639
2.724,-30.6888580495916
2.73,-28.0412804907733
2.736,-24.2079691396299
2.742,-21.0798778954634
2.748,-18.6521354897873
2.754,-16.7515889245711
2.76,-15.238243169885
2.766,-14.0117055840973
2.772,-13.0109354811295
2.778,-12.2064307608964
2.784,-11.5827167085033
2.79,-11.1206694783584
2.796,-10.7865843253443
2.802,-10.5314901804032
2.808,-10.3033778417661
2.814,-10.0669987043278
2.82,-9.81555323664041
2.826,-9.56465969264503
2.832,-9.33655934791288
2.838,-9.14741741869083
2.844,-9.00234408398149
2.85,-8.89649086500799
2.856,-8.81959471600957
2.862,-8.76129472412059
2.868,-8.71447816551907
2.874,-8.6753249876429
2.88,-8.64084869695665
2.886,-8.60566310711098
2.892,-8.55964302935545
2.898,-8.48829719134141
2.904,-8.37725998174217
2.91,-8.21940013539622
2.916,-8.01958247745629
2.922,-7.7932725784093
2.928,-7.56034805640935
2.934,-7.33857166031476
2.94,-7.1400191051566
2.946,-6.97112562804895
2.952,-6.83532578045507
2.958,-6.73661965706896
2.964,-6.68222799707751
2.97,-6.68292426633228
2.976,-6.7508879593142
2.982,-6.8961980446078
2.988,-7.12324139452932
2.994,-7.42748534023795
3,-7.79250178683918
3.006,-8.18798678330417
3.012,-8.57198150070093
3.018,-8.9019091698703
3.024,-9.15334638360733
3.03,-9.33383297898652
3.036,-9.47894354062306
3.042,-9.63457080367794
3.048,-9.83901137854195
3.054,-10.1115465957087
3.06,-10.4466084143519
3.066,-10.8125365731311
3.072,-11.1571411018459
3.078,-11.4229233607576
3.084,-11.5690431320215
3.09,-11.5879262463417
3.096,-11.5043466280995
3.102,-11.3588781715507
3.108,-11.1893696308335
3.114,-11.0207928806151
3.12,-10.864281059042
3.126,-10.721178756617
3.132,-10.5881517970354
3.138,-10.4621477503434
3.144,-10.3461594208225
3.15,-10.2544409322763
3.156,-10.211633833605
3.162,-10.2446648976195
3.168,-10.3754132440952
3.174,-10.6196087808786
3.18,-10.9882678019036
3.186,-11.4854495909137
3.192,-12.0988608159431
3.198,-12.7847486508549
3.204,-13.4581205040538
3.21,-14.0099600741429
3.216,-14.3603620649954
3.222,-14.5073892633388
3.228,-14.5172882197627
3.234,-14.4705786227622
3.24,-14.4193720825772
3.246,-14.3763805657805
3.252,-14.325595055035
3.258,-14.2424560566244
3.264,-14.1132114292753
3.27,-13.9441705672406
3.276,-13.7583285875657
3.282,-13.5852933898618
3.288,-13.451945618244
3.294,-13.3768976461887
3.3,-13.3679795876254
3.306,-13.4210075571666
3.312,-13.5190030675961
3.318,-13.633046386379
3.324,-13.7280758457632
3.33,-13.7755777465438
3.336,-13.7670681054135
3.342,-13.7160293481109
3.348,-13.6456118094165
3.354,-13.5747838947211
3.36,-13.5141023670893
3.366,-13.4692262495111
3.372,-13.4445372304748
3.378,-13.4431764288645
3.384,-13.4649688121615
3.39,-13.5051016983372
3.396,-13.5552767254912
3.402,-13.6079997470208
3.408,-13.663722493651
3.414,-13.7379450512573
3.42,-13.8627326840895
3.426,-14.0796346040824
3.432,-14.4274889407201
3.438,-14.9307440117509
3.444,-15.5906675806778
3.45,-16.3793089826187
3.456,-17.236102825809
3.462,-18.0681058709291
3.468,-18.7588451803537
3.474,-19.1961491967678
3.48,-19.3189501076258
3.486,-19.1502908866118
3.492,-18.7805452171794
3.498,-18.3176762439307
3.504,-17.8487878472661
3.51,-17.4277246060134
3.516,-17.0768021141363
3.522,-16.7900372603949
3.528,-16.5341510705888
3.534,-16.2523186177068
3.54,-15.8808958154467
3.546,-15.3813661368579
3.552,-14.7655519681133
3.558,-14.086890188036
3.564,-13.4073484349252
3.57,-12.772900597705
3.576,-12.2091833590806
3.582,-11.7273171964084
3.588,-11.3304530958135
3.594,-11.0186419236211
3.6,-10.7924198928343
