"Freq [GHz]","dB(St(1,1)) []"
1.2,-13.2431082977507
1.206,-13.9519295397359
1.212,-14.8741026558514
1.218,-16.0710424351565
1.224,-17.6061019563824
1.23,-19.5255770867872
1.236,-21.7788499078516
1.242,-23.934905534689
1.248,-24.8461505718216
1.254,-23.9511664834663
1.26,-22.3191326919264
1.266,-20.7799549547509
1.272,-19.5312531653333
1.278,-18.5600015991224
1.284,-17.8167490036202
1.29,-17.2558866643923
1.296,-16.8411130358021
1.302,-16.5433481670398
1.308,-16.3375708198874
1.314,-16.2000922613983
1.32,-16.1066836761836
1.326,-16.0318211334304
1.332,-15.9493178447801
1.338,-15.8344514017518
1.344,-15.6672098461517
1.35,-15.4356072020608
1.356,-15.1376455564682
1.362,-14.7809197403342
1.368,-14.3799637055539
1.374,-13.9524626800325
1.38,-13.5157191124082
1.386,-13.0842699178081
1.392,-12.6688208398237
1.398,-12.2761582752033
1.404,-11.909556293134
1.41,-11.569305110825
1.416,-11.2531887572943
1.422,-10.9569429005249
1.428,-10.6748923240289
1.434,-10.4010406895907
1.44,-10.1307255289664
1.446,-9.86245651099104
1.452,-9.59898076720232
1.458,-9.34666489342775
1.464,-9.11330152673678
1.47,-8.90558527234252
1.476,-8.72756167542075
1.482,-8.58042100858475
1.488,-8.46316917151113
1.494,-8.3735476307506
1.5,-8.30884444042315
1.506,-8.2665175884172
1.512,-8.24465767735109
1.518,-8.24227651417342
1.524,-8.25934748696665
1.53,-8.29657137607984
1.536,-8.35499682811647
1.542,-8.43573285407916
1.548,-8.53993350102207
1.554,-8.66906806884812
1.56,-8.82533224841293
1.566,-9.01197228582961
1.572,-9.23331985005957
1.578,-9.49446073714816
1.584,-9.80057341494016
1.59,-10.1559297505417
1.596,-10.5623374038466
1.602,-11.0165860108278
1.608,-11.5065760056972
1.614,-12.0068653786933
1.62,-12.476900530241
1.626,-12.8676832521455
1.632,-13.1394117389734
1.638,-13.2805999079318
1.644,-13.3118673019744
1.65,-13.2713440125023
1.656,-13.1972670533278
1.662,-13.1214673909988
1.668,-13.073554031759
1.674,-13.0886068855887
1.68,-13.2123503590177
1.686,-13.5005266117536
1.692,-14.0112827788758
1.698,-14.793467713212
1.704,-15.880628695551
1.71,-17.3000272608628
1.716,-19.0857952779107
1.722,-21.2484596014893
1.728,-23.5614682054002
1.734,-24.9618051385661
1.74,-24.1567039506349
1.746,-22.1132283366207
1.752,-20.1344979494836
1.758,-18.5600962680929
1.764,-17.3632274615393
1.77,-16.4492777561284
1.776,-15.7296920706262
1.782,-15.1378049852943
1.788,-14.6291139765286
1.794,-14.1771479504729
1.8,-13.7683442233905
1.806,-13.3968518456811
1.812,-13.0596604488306
1.818,-12.7526651509296
1.824,-12.4684101026188
1.83,-12.1960016517095
1.836,-11.923230976587
1.842,-11.6405842663289
1.848,-11.3463784539194
1.854,-11.0510561982158
1.86,-10.7770924945664
1.866,-10.5525203022118
1.872,-10.4021505173095
1.878,-10.3423157516696
1.884,-10.3788292818059
1.89,-10.5073417093683
1.896,-10.7200055386879
1.902,-11.0136867820558
1.908,-11.3836330117535
1.914,-11.8016489762049
1.92,-12.2013832378933
1.926,-12.4928117917357
1.932,-12.6047747286064
1.938,-12.5239790257095
1.944,-12.2958312203034
1.95,-11.992624271599
1.956,-11.682581950373
1.962,-11.4171235401698
1.968,-11.2315773842233
1.974,-11.1501685907463
1.98,-11.1902090477038
1.986,-11.3637191564332
1.992,-11.675788288884
1.998,-12.1188764880278
2.004,-12.6620284853433
2.01,-13.2356610667539
2.016,-13.7211887112886
2.022,-13.9721870518143
2.028,-13.8895244017574
2.034,-13.4988835534636
2.04,-12.9347105564415
2.046,-12.3506894825649
2.052,-11.8528473880902
2.058,-11.4805889746178
2.064,-11.2145563793358
2.07,-10.9985672446025
2.076,-10.7657421087242
2.082,-10.4625383623233
2.088,-10.0690314397503
2.094,-9.60452482222132
2.1,-9.11381334165164
2.106,-8.64933308214016
2.112,-8.26199070852206
2.118,-7.99858154761431
2.124,-7.9010536805908
2.13,-8.00662422766295
2.136,-8.34800063278714
2.142,-8.95202469975723
2.148,-9.83657612488288
2.154,-11.0097780151449
2.16,-12.4768270805637
2.166,-14.250129204875
2.172,-16.3677248104061
2.178,-19.0074728865489
2.184,-22.8542448609767
2.19,-30.2441422142112
2.196,-32.0474568428088
2.202,-23.6214117131563
2.208,-19.5113177963489
2.214,-17.0287680442443
2.22,-15.3751922482511
2.226,-14.2184707058774
2.232,-13.3861779081886
2.238,-12.7749733725241
2.244,-12.3145909618974
2.25,-11.951673072982
2.256,-11.6452450787543
2.262,-11.3678250755888
2.268,-11.1051707765372
2.274,-10.8525281516686
2.28,-10.6104507390898
2.286,-10.3826142603291
2.292,-10.174900880629
2.298,-9.99422952689235
2.304,-9.84684453021353
2.31,-9.73661573260663
2.316,-9.66374183098616
2.322,-9.6240959794641
2.328,-9.60999144082039
2.334,-9.61329145470003
2.34,-9.62973003778187
2.346,-9.66110978523351
2.352,-9.71353535666974
2.358,-9.79301211602586
2.364,-9.90099728797206
2.37,-10.0316779101379
2.376,-10.1711168293346
2.382,-10.298474768773
2.388,-10.3921682920507
2.394,-10.4418347181787
2.4,-10.4560724307493
2.406,-10.4536044747185
2.412,-10.4439966655716
2.418,-10.4180801245839
2.424,-10.3573799898525
2.43,-10.2508036986433
2.436,-10.1011022127268
2.442,-9.91940140745177
2.448,-9.71841278145235
2.454,-9.50996093844258
2.46,-9.30461649536129
2.466,-9.11019123774307
2.472,-8.92858650151757
2.478,-8.75275879008837
2.484,-8.56653460961901
2.49,-8.35009706882765
2.496,-8.09092205523323
2.502,-7.7926864791889
2.508,-7.47340636926439
2.514,-7.1554062973046
2.52,-6.85706873086449
2.526,-6.5904537119538
2.532,-6.36255343277451
2.538,-6.17745356320373
2.544,-6.03804508562607
2.55,-5.946806089837
2.556,-5.90585722530961
2.562,-5.91695535279847
2.568,-5.98178762549473
2.574,-6.10232314272282
2.58,-6.28090819321451
2.586,-6.52011653936457
2.592,-6.82250952393315
2.598,-7.19005398745853
2.604,-7.62223217623864
2.61,-8.1120310278664
2.616,-8.64050281652747
2.622,-9.17235136063547
2.628,-9.65646834663788
2.634,-10.035715233826
2.64,-10.265955993066
2.646,-10.3345422294658
2.652,-10.2640381623246
2.658,-10.098531386013
2.664,-9.88467044514588
2.67,-9.65937275366778
2.676,-9.44623999367737
2.682,-9.25683144318478
2.688,-9.09336357154814
2.694,-8.95173310755882
2.7,-8.82494676708074
2.706,-8.70644844562721
2.712,-8.59173826524743
2.718,-8.47758545493298
2.724,-8.36120277544008
2.73,-8.24261791140391
2.736,-8.12937298122707
2.742,-8.03832201094025
2.748,-7.99113692581346
2.754,-8.00625106615316
2.76,-8.09231376773185
2.766,-8.24509973846212
2.772,-8.44739563939629
2.778,-8.67322324946363
2.784,-8.89886585858802
2.79,-9.11671043567727
2.796,-9.34058010904382
2.802,-9.59772636780366
2.808,-9.91568536491719
2.814,-10.3127194013727
2.82,-10.7920490378271
2.826,-11.3365346086285
2.832,-11.9051681649397
2.838,-12.4401067130239
2.844,-12.8907398811135
2.85,-13.2419302456397
2.856,-13.5216403069953
2.862,-13.7850419621717
2.868,-14.0955832189655
2.874,-14.5158349906199
2.88,-15.1054997969372
2.886,-15.9227501150986
2.892,-17.0300037153319
2.898,-18.5058071106455
2.904,-20.4602467952459
2.91,-23.0239611329433
2.916,-26.0546965683986
2.922,-27.5620052315457
2.928,-25.3704664026332
2.934,-22.3440659647893
2.94,-19.9099234524003
2.946,-18.0820698537185
2.952,-16.7192435972181
2.958,-15.7057380159139
2.964,-14.9535109520971
2.97,-14.391202732268
2.976,-13.9581176396287
2.982,-13.6043348763469
2.988,-13.2954390440993
2.994,-13.0169997235418
3,-12.7720809816969
3.006,-12.5706648093055
3.012,-12.4189732491196
3.018,-12.3170227089506
3.024,-12.2635231398986
3.03,-12.260000674585
3.036,-12.307921995385
3.042,-12.400447655176
3.048,-12.5158957439796
3.054,-12.6184316833593
3.06,-12.6662941267008
3.066,-12.6238962520105
3.072,-12.4723257843261
3.078,-12.2132549297159
3.084,-11.8649563344017
3.09,-11.4539155049423
3.096,-11.0072160743628
3.102,-10.548631660084
3.108,-10.0980579334219
3.114,-9.67212499086105
3.12,-9.28416391564718
3.126,-8.94332124372916
3.132,-8.65391973923546
3.138,-8.41606337988068
3.144,-8.22742058434003
3.15,-8.08532662304414
3.156,-7.98835088585817
3.162,-7.93685533898195
3.168,-7.93233834148465
3.174,-7.9755596720466
3.18,-8.06393771996478
3.186,-8.1894786978161
3.192,-8.33870319722799
3.198,-8.49477373612319
3.204,-8.64010813232804
3.21,-8.75773083629166
3.216,-8.8323352417593
3.222,-8.85425848259802
3.228,-8.82696680189836
3.234,-8.7723863405753
3.24,-8.72736539625278
3.246,-8.73288953841826
3.252,-8.82440003186959
3.258,-9.02803522750281
3.264,-9.36097359986055
3.27,-9.83223365952075
3.276,-10.4424384428961
3.282,-11.1836348496928
3.288,-12.0410223829359
3.294,-12.9968660073857
3.3,-14.0357823408791
3.306,-15.1526201740767
3.312,-16.3647366128084
3.318,-17.7259651532091
3.324,-19.3382924743738
3.33,-21.3661869083688
3.336,-24.0677162621443
3.342,-27.8004670729434
3.348,-31.8887930046406
3.354,-30.5526374901838
3.36,-26.5563014883107
3.366,-23.532262480068
3.372,-21.2702026909936
