"Freq [GHz]","dB(St(1,1)) []"
1.746,-10.1192932137057
1.752,-11.1914365492768
1.758,-12.1935539637514
1.764,-12.7684832494452
1.77,-12.5011274564199
1.776,-11.4455414671636
1.782,-10.1127322097567
1.788,-8.90464876605426
1.794,-7.95981763169367
1.8,-7.27438614881013
1.806,-6.79996090697027
1.812,-6.48523887402395
1.818,-6.28838738318499
1.824,-6.17819641319262
1.83,-6.13192616878632
1.836,-6.13275908924824
1.842,-6.16781034337869
1.848,-6.2271049960117
1.854,-6.30384539001571
1.86,-6.39600099185395
1.866,-6.50836207247935
1.872,-6.65323010027956
1.878,-6.84833010835419
1.884,-7.11255832750608
1.89,-7.46155468995776
1.896,-7.90429835428033
1.902,-8.44069945376178
1.908,-9.06117551804567
1.914,-9.75249826773624
1.92,-10.5127283979938
1.926,-11.3630614713083
1.932,-12.3322503308277
1.938,-13.4049506329704
1.944,-14.4454529479271
1.95,-15.1443845250841
1.956,-15.1586555425488
1.962,-14.4685560335209
1.968,-13.4007991339436
1.974,-12.2814791481303
1.98,-11.2845993562874
1.986,-10.4802978889225
1.992,-9.89441031505959
1.998,-9.53205779077984
2.004,-9.37631759166701
2.01,-9.37856144072573
2.016,-9.4567673219255
2.022,-9.51620280606089
2.028,-9.49169554314337
2.034,-9.3818109837034
2.04,-9.24230967852292
2.046,-9.14919826102327
2.052,-9.16817351475803
2.058,-9.34561167104163
2.064,-9.71191964846262
2.07,-10.2847516101633
2.076,-11.063839067468
2.082,-12.0098042893088
2.088,-12.9990689514992
2.094,-13.7733517537385
2.1,-14.0004359744353
2.106,-13.5478414378865
2.112,-12.62699642638
2.118,-11.5489749147837
2.124,-10.5111706628447
2.13,-9.59332666928159
2.136,-8.81318320837366
2.142,-8.16383773818622
2.148,-7.63029356525202
2.154,-7.19559475564776
2.16,-6.84320561663575
2.166,-6.55775209911993
2.172,-6.32521797180425
2.178,-6.13402156761561
2.184,-5.97636444620789
2.19,-5.84797258518937
2.196,-5.74643282583941
2.202,-5.66973145698713
2.208,-5.61559019467653
2.214,-5.58128170950166
2.22,-5.56392275335619
2.226,-5.56179489907039
2.232,-5.5763379359617
2.238,-5.6127162955881
2.244,-5.67805423834988
2.25,-5.77912373025284
2.256,-5.92092120049769
2.262,-6.10586148662391
2.268,-6.33284117353571
2.274,-6.59590226363142
2.28,-6.88297163030113
2.286,-7.17576945419692
2.292,-7.45202040036179
2.298,-7.69038673349195
2.304,-7.87728795387082
2.31,-8.01307780104058
2.316,-8.11403463403751
2.322,-8.20867776897656
2.328,-8.33109854695223
2.334,-8.51557372473507
2.34,-8.79432272287525
2.346,-9.19740956099466
2.352,-9.75331555959336
2.358,-10.4894897380382
2.364,-11.4310605415825
2.37,-12.5924738801828
2.376,-13.9534945456693
2.382,-15.4084857812208
2.388,-16.6962261651881
2.394,-17.429515447774
2.4,-17.406819285082
2.406,-16.8500264353866
2.412,-16.1264757735576
2.418,-15.4644391400678
2.424,-14.9389988086949
2.43,-14.5334703124174
2.436,-14.1879771268028
2.442,-13.8478908298679
2.448,-13.5061525306296
2.454,-13.204209029722
2.46,-12.997532346164
2.466,-12.9297167592837
2.472,-13.0308638793874
2.478,-13.3277506231554
2.484,-13.855120454078
2.49,-14.66611170323
2.496,-15.8453428684173
2.502,-17.5345318881923
2.508,-19.9970431665773
2.514,-23.8146221684083
2.52,-30.5641432982004
2.526,-33.4155137266845
2.532,-26.0489903204463
2.538,-22.2346269319481
2.544,-20.1164986526102
2.55,-18.9408137823841
2.556,-18.3802829772497
2.562,-18.2580712937946
2.568,-18.462460814863
2.574,-18.9105127538326
2.58,-19.5260760987687
2.586,-20.2243979032224
2.592,-20.9037002463525
2.598,-21.4477189359408
2.604,-21.7484071775653
2.61,-21.7515513036291
2.616,-21.4924007184727
2.622,-21.0760919672249
2.628,-20.6198058861369
2.634,-20.2118727952421
2.64,-19.9041832964903
2.646,-19.7205266836845
2.652,-19.665783323431
2.658,-19.7316994710381
2.664,-19.8998419331219
2.67,-20.1427110569943
2.676,-20.4236408775925
2.682,-20.6970628362342
2.688,-20.9127315961362
2.694,-21.0276677981471
2.7,-21.0234346309812
2.706,-20.9160476587547
2.712,-20.7465982991491
2.718,-20.5590458519315
2.724,-20.3837718792179
2.73,-20.235124037996
2.736,-20.1169216567379
2.742,-20.0280195939846
2.748,-19.9651024904379
2.754,-19.9235699775798
2.76,-19.8982674126354
2.766,-19.8852783618623
2.772,-19.8847978063093
2.778,-19.9035181644066
2.784,-19.953690981645
2.79,-20.0466621434079
2.796,-20.1825693991999
2.802,-20.3429626501174
2.808,-20.493325047139
2.814,-20.595599824774
2.82,-20.6236645182424
2.826,-20.5740707514196
2.832,-20.4692226870321
2.838,-20.354577154115
2.844,-20.2900169678454
2.85,-20.332590046446
2.856,-20.516429750943
2.862,-20.8473222486012
2.868,-21.318816303638
2.874,-21.9366636130777
2.88,-22.7366396165834
2.886,-23.793151583942
2.892,-25.2277541257974
2.898,-27.2331794511963
2.904,-30.1232125897716
2.91,-34.1902745739659
2.916,-36.4526022620444
2.922,-32.660123253355
2.928,-29.0144578616011
2.934,-26.5994636357008
2.94,-25.0694746072261
2.946,-24.1829830027032
2.952,-23.7981854066051
2.958,-23.8297811758224
2.964,-24.2323007656697
2.97,-25.0025211354605
2.976,-26.1936507049507
2.982,-27.9368063454975
2.988,-30.4538525032098
2.994,-33.7886495844843
3,-35.3280651903864
3.006,-32.061909184818
3.012,-28.4483382339495
3.018,-25.756848174895
3.024,-23.797631344179
3.03,-22.3700623300142
3.036,-21.3455750770181
3.042,-20.640394331357
3.048,-20.1939304784088
3.054,-19.9562560241942
3.06,-19.8815398587154
3.066,-19.9249580510511
3.072,-20.041577728295
3.078,-20.1865801396564
3.084,-20.316828533432
3.09,-20.3939973310304
3.096,-20.3889603447973
3.102,-20.2860088835411
3.108,-20.0847874322551
3.114,-19.7987632783236
3.12,-19.4511209062825
3.126,-19.0702204813519
3.132,-18.6861467299907
3.138,-18.3283920867559
3.144,-18.0238489966291
3.15,-17.7945632399653
3.156,-17.6556778427962
3.162,-17.6147038541685
3.168,-17.6727534907242
3.174,-17.8265860604919
3.18,-18.0684691368586
3.186,-18.3807595732994
3.192,-18.724885500358
3.198,-19.0305888247196
3.204,-19.2006003369289
3.21,-19.1474547442917
3.216,-18.8479784637045
3.222,-18.3600748411129
3.228,-17.7806086479892
3.234,-17.1937270177519
3.24,-16.650951543402
3.246,-16.1784295022187
3.252,-15.7933321294171
3.258,-15.518749406326
3.264,-15.3920933589648
3.27,-15.4640730558253
3.276,-15.7884225387304
3.282,-16.4082215120016
3.288,-17.3494358166109
3.294,-18.6315413271124
3.3,-20.2973203629663
3.306,-22.4494414084962
3.312,-25.242284804379
3.318,-28.4985376886344
3.324,-29.8438035608012
3.33,-27.4929069315654
3.336,-24.6841738891368
3.342,-22.5445511049152
3.348,-20.98473226495
3.354,-19.8289955295123
3.36,-18.9500619564087
3.366,-18.2681074905546
3.372,-17.7376831701313
3.378,-17.3338673428136
3.384,-17.0408295081941
3.39,-16.845134246779
3.396,-16.7333450229975
3.402,-16.6917374019893
3.408,-16.7063552169509
3.414,-16.7629369547653
3.42,-16.8471632098098
3.426,-16.9458428516517
3.432,-17.049142400137
3.438,-17.1530942018477
3.444,-17.2610828812578
3.45,-17.383523871825
3.456,-17.536184502025
3.462,-17.738178844773
3.468,-18.0100232784392
3.474,-18.3712465677552
3.48,-18.836890576261
3.486,-19.4128345734806
3.492,-20.0910103151902
3.498,-20.8472697705016
3.504,-21.645405926283
3.51,-22.4451915491204
3.516,-23.1962575486019
3.522,-23.7872337449379
3.528,-23.9625772307257
3.534,-23.3896815130487
3.54,-22.0301150514278
3.546,-20.2562171892597
3.552,-18.4639163013867
3.558,-16.855757656672
3.564,-15.4908928030143
3.57,-14.3660181719176
3.576,-13.456499510715
3.582,-12.7283349560828
3.588,-12.140625885361
3.594,-11.6513295709449
3.6,-11.2270897703113
