"Freq [GHz]","dB(St(1,1)) []"
2.88,-22.8294213650268
2.886,-25.6847918215462
2.892,-30.199649016702
2.898,-39.5445702406366
2.904,-37.3219848479321
2.91,-29.5628246412567
2.916,-25.595851787198
2.922,-22.9927487820306
2.928,-21.0754561825794
2.934,-19.5629624093941
2.94,-18.3204799592048
2.946,-17.2867082980969
2.952,-16.4416915663713
2.958,-15.7821726021628
2.964,-15.297031378556
2.97,-14.9477974157464
2.976,-14.6650783807459
2.982,-14.3682239366682
2.988,-14.0010364055231
2.994,-13.5580376931927
3,-13.0784612801257
3.006,-12.6157942767068
3.012,-12.2097155453736
3.018,-11.8750335347025
3.024,-11.6051183988967
3.03,-11.3818777931106
3.036,-11.1855764862664
3.042,-11.0006811265323
3.048,-10.8171762376824
3.054,-10.6292022682261
3.06,-10.433431399954
3.066,-10.2285136352284
3.072,-10.0153656025317
3.078,-9.7973609720555
3.084,-9.57987257340872
3.09,-9.36929995025925
3.096,-9.17199808971197
3.102,-8.99340333936556
3.108,-8.83743170729791
3.114,-8.70606852335166
3.12,-8.59896998625596
3.126,-8.51286589279623
3.132,-8.44075393845291
3.138,-8.37145310027422
3.144,-8.2906692838466
3.15,-8.18439387745907
3.156,-8.04383182705661
3.162,-7.86938909126814
3.168,-7.67135080801168
3.174,-7.4668600550541
3.18,-7.27487546271834
3.186,-7.11141012642308
3.192,-6.98664350038118
3.198,-6.90443257743718
3.204,-6.86389641122076
3.21,-6.86211536067051
3.216,-6.89668236741106
3.222,-6.96716128298974
3.228,-7.07528522769459
3.234,-7.22429213581122
3.24,-7.4177212156329
3.246,-7.65757076849705
3.252,-7.94168300918829
3.258,-8.26108211131204
3.264,-8.59923677957483
3.27,-8.93534445370926
3.276,-9.25163149053594
3.282,-9.54126058998604
3.288,-9.81187035809048
3.294,-10.0823683033354
3.3,-10.374978492818
3.306,-10.7059822087824
3.312,-11.0764369282955
3.318,-11.4623865976959
3.324,-11.8071798395694
3.33,-12.0272595195889
3.336,-12.0448553283588
3.342,-11.8339708420496
3.348,-11.4341550816069
3.354,-10.9181007229291
3.36,-10.3536510741651
3.366,-9.79003425394212
3.372,-9.26169975717809
3.378,-8.79521165949665
3.384,-8.41248106624951
3.39,-8.12881758235894
3.396,-7.94663007151762
3.402,-7.84952884589234
3.408,-7.80483512690719
3.414,-7.7765545642018
3.42,-7.73911680821132
3.426,-7.68224800142258
3.432,-7.60848968029727
3.438,-7.5290860879249
3.444,-7.45968631352759
3.45,-7.41517603280759
3.456,-7.40467032858195
3.462,-7.42877452151589
3.468,-7.48050555794745
3.474,-7.54964431446963
3.48,-7.62817424209604
3.486,-7.71357758940585
3.492,-7.80817830787854
3.498,-7.9144946672753
3.504,-8.02921212784039
3.51,-8.14117004122968
3.516,-8.23633470459099
3.522,-8.30644377399039
3.528,-8.3544958474457
3.534,-8.39370694524914
3.54,-8.44316601340704
3.546,-8.52475572056348
3.552,-8.66155941180019
3.558,-8.87506578513465
3.564,-9.18032487222435
3.57,-9.58105838381772
3.576,-10.0667161178681
3.582,-10.612008367623
3.588,-11.1787266898044
3.594,-11.7187055317459
3.6,-12.1763714548524
