"Freq [GHz]","dB(St(1,1)) []"
2.322,-4.38066186190716
2.328,-4.49222519915594
2.334,-4.60580272609943
2.34,-4.72296393444541
2.346,-4.84594096916447
2.352,-4.97774732730645
2.358,-5.12184245085854
2.364,-5.28161988818912
2.37,-5.45995712603357
2.376,-5.65908195477388
2.382,-5.8811348623369
2.388,-6.12977361294119
2.394,-6.41264369569604
2.4,-6.74372885410319
2.406,-7.14443754065344
2.412,-7.64328424273444
2.418,-8.27521285252652
2.424,-9.08180648196391
2.43,-10.1130994796642
2.436,-11.4314408974372
2.442,-13.1177924247579
2.448,-15.276816844617
2.454,-18.0006018688426
2.46,-21.0025569888674
2.466,-22.2511812257799
2.472,-20.2633695119714
2.478,-17.5739014638829
2.484,-15.3590827580595
2.49,-13.6550421198618
2.496,-12.3502011967708
2.502,-11.3487625630965
2.508,-10.5786077002736
2.514,-9.98447154575267
2.52,-9.52296704128759
2.526,-9.15946454535519
2.532,-8.86616420754431
2.538,-8.62133811139089
2.544,-8.40931200772493
2.55,-8.22022143303704
2.556,-8.04895562239501
2.562,-7.89353497568903
2.568,-7.75352644254153
2.574,-7.62893048511569
2.58,-7.51971073984369
2.586,-7.42594962327692
2.592,-7.34839459585681
2.598,-7.28887893361289
2.604,-7.24997128090144
2.61,-7.23353203597293
2.616,-7.23868367766034
2.622,-7.26069527038129
2.628,-7.29269703458391
2.634,-7.33076468714575
2.64,-7.37939833199316
2.646,-7.45222177928069
2.652,-7.56637602641172
2.658,-7.73516435419357
2.664,-7.96398808565018
2.67,-8.25007533574957
2.676,-8.58353746028154
2.682,-8.94794186898287
2.688,-9.32070106238152
2.694,-9.67516523119467
2.7,-9.98614509206457
2.706,-10.2379584447133
2.712,-10.4306076677421
2.718,-10.5795942707267
2.724,-10.7095305129862
2.73,-10.8462358623195
2.736,-11.0119782069273
2.742,-11.2253077975597
2.748,-11.5035279974514
2.754,-11.8636826524036
2.76,-12.3190989705363
2.766,-12.8736239391895
2.772,-13.5190455251152
2.778,-14.2381742805901
2.784,-15.0098476850199
2.79,-15.8068162752176
2.796,-16.5785179974604
2.802,-17.2277132110725
2.808,-17.6212237347004
2.814,-17.6745907851808
2.82,-17.4496242227843
2.826,-17.1367022693931
2.832,-16.9502424942571
2.838,-17.0636575942767
2.844,-17.6090946255932
2.85,-18.7072295005412
2.856,-20.5132020322998
2.862,-23.2924152541173
2.868,-27.4820518792036
2.874,-31.7035306238526
2.88,-28.6139499756539
2.886,-24.4973194613135
2.892,-21.7585132177254
2.898,-19.9280718483038
2.904,-18.6841253333884
2.91,-17.8466327390741
2.916,-17.30411172453
2.922,-16.9764347299516
2.928,-16.7957496153361
2.934,-16.6973933018322
2.94,-16.6192019015257
2.946,-16.5089614452117
2.952,-16.3363466470413
2.958,-16.1013106226397
2.964,-15.8323880161344
2.97,-15.5754309660124
2.976,-15.3778731346607
2.982,-15.273621853272
2.988,-15.2724176136317
2.994,-15.3562783476561
3,-15.4851915383442
3.006,-15.612581228523
3.012,-15.704429754661
3.018,-15.7495300054713
3.024,-15.7539799031305
3.03,-15.7265966188075
3.036,-15.6669090724433
3.042,-15.5623851921052
3.048,-15.3961882414132
3.054,-15.1625079538163
3.06,-14.8805951707281
3.066,-14.5963836244805
3.072,-14.3693321016639
3.078,-14.2545399637133
3.084,-14.2922725331616
3.09,-14.5087876257367
3.096,-14.9239857061652
3.102,-15.558760171298
3.108,-16.436774428253
3.114,-17.5778386140827
3.12,-18.9791126438354
3.126,-20.5716946258524
3.132,-22.1295665038908
3.138,-23.180567760094
3.144,-23.2513466558846
3.15,-22.4402477367379
3.156,-21.2697796415041
3.162,-20.137635319677
3.168,-19.2203910150631
3.174,-18.5682956858516
3.18,-18.1661483015597
3.186,-17.9605710439909
3.192,-17.875294484536
3.198,-17.8237694509404
3.204,-17.7246398664095
3.21,-17.5209666911013
3.216,-17.1952980898449
3.222,-16.7701347852904
3.228,-16.2938214224837
3.234,-15.8222862729359
3.24,-15.4051538174383
3.246,-15.0778944856592
3.252,-14.858709961654
3.258,-14.7490304281875
3.264,-14.7371252926502
3.27,-14.8041922529358
3.276,-14.9309224605728
3.282,-15.1012946613671
3.288,-15.3015172828024
3.294,-15.515424170478
3.3,-15.7204819017577
3.306,-15.8887412621448
3.312,-15.9940579968594
3.318,-16.0217417728115
3.324,-15.9736192985488
3.33,-15.8648334530534
3.336,-15.7156975871193
3.342,-15.5447776263051
3.348,-15.3663766567941
3.354,-15.191397042396
3.36,-15.02867855972
3.366,-14.884851901711
3.372,-14.7632996943203
3.378,-14.6643214657132
3.384,-14.5871638286022
3.39,-14.5321610881423
3.396,-14.5011259813545
3.402,-14.4960879110695
3.408,-14.5178106422931
3.414,-14.5651901800303
3.42,-14.6356566719804
3.426,-14.7261224765123
3.432,-14.8339600381345
3.438,-14.9576145176692
3.444,-15.0965270665138
3.45,-15.2501347704531
3.456,-15.4160942180185
3.462,-15.5887567521631
3.468,-15.7598854733517
3.474,-15.923073383378
3.48,-16.0800097008101
3.486,-16.2432860014655
3.492,-16.4320218825109
3.498,-16.6623379064744
3.504,-16.9379231477751
3.51,-17.2448491732991
3.516,-17.5530196464998
3.522,-17.8256859717535
3.528,-18.0359692640486
3.534,-18.1836027782586
3.54,-18.3011516547667
3.546,-18.4448441624206
3.552,-18.6766562584404
3.558,-19.0478664804411
3.564,-19.5882176153074
3.57,-20.2985893216444
3.576,-21.1443621874784
3.582,-22.0516478664895
3.588,-22.9169609665923
3.594,-23.6398082292301
3.6,-24.1567778809396
