"Freq [GHz]","dB(St(1,1)) []"
1.902,-5.28187728852818
1.908,-5.19477043224675
1.914,-5.18743627525392
1.92,-5.25595348660814
1.926,-5.39082613586064
1.932,-5.57818210178671
1.938,-5.8029798671729
1.944,-6.04839386818951
1.95,-6.29357328665399
1.956,-6.52124283444495
1.962,-6.73228935231811
1.968,-6.94968906852534
1.974,-7.20663863400481
1.98,-7.53273325477739
1.986,-7.94880959172397
1.992,-8.46876986748967
1.998,-9.10316514563713
2.004,-9.86167353789989
2.01,-10.7534192385197
2.016,-11.7837872823771
2.022,-12.9444633385505
2.028,-14.1909603197217
2.034,-15.4042163033985
2.04,-16.3601981998743
2.046,-16.7974426769604
2.052,-16.6230517618659
2.058,-16.0024687789924
2.064,-15.1814203907172
2.07,-14.322779216071
2.076,-13.4928817229741
2.082,-12.7048342847779
2.088,-11.9559756874783
2.094,-11.2480861538519
2.1,-10.5919591310027
2.106,-10.0016933109242
2.112,-9.48662808207203
2.118,-9.04695253507789
2.124,-8.67427538320234
2.13,-8.35546540860168
2.136,-8.07796294037501
2.142,-7.83516631917956
2.148,-7.62943988541939
2.154,-7.46962760781205
2.16,-7.36302022590435
2.166,-7.30586230694478
2.172,-7.27681283226255
2.178,-7.23696747466424
2.184,-7.14082582249794
2.19,-6.95797046490457
2.196,-6.69208306294468
2.202,-6.37995449734563
2.208,-6.07099451707233
2.214,-5.80558469496702
2.22,-5.60660595722869
2.226,-5.48174266809193
2.232,-5.42682224722211
2.238,-5.42662630950978
2.244,-5.45640531488067
2.25,-5.4871446521303
2.256,-5.49347265217139
2.262,-5.46071318618307
2.268,-5.38811788698817
2.274,-5.28714578947591
2.28,-5.1761080621602
2.286,-5.07417873929584
2.292,-4.99713992452785
2.298,-4.9551993074792
2.304,-4.95190659120478
2.31,-4.98349818021494
2.316,-5.03941564205077
2.322,-5.10567925606436
2.328,-5.17107463501725
2.334,-5.2323936344368
2.34,-5.29458806552664
2.346,-5.36648387144738
2.352,-5.45629102539148
2.358,-5.56965189543486
2.364,-5.70990277897298
2.37,-5.87893942623552
2.376,-6.07748608061111
2.382,-6.30453029708643
2.388,-6.55651219907565
2.394,-6.82722725527348
2.4,-7.10912883550367
2.406,-7.39586324206757
2.412,-7.6850670636151
2.418,-7.9805732600213
2.424,-8.29419359027751
2.43,-8.64803679140957
2.436,-9.07785272830949
2.442,-9.63618132676582
2.448,-10.3923395669434
2.454,-11.4266131237118
2.46,-12.8183056793785
2.466,-14.6206433248841
2.472,-16.7644731117958
2.478,-18.7013137071519
2.484,-19.1029858052594
2.49,-17.7007137072849
2.496,-15.8328165758194
2.502,-14.2560080358381
2.508,-13.1100262952275
2.514,-12.3623280042079
2.52,-11.94892401055
2.526,-11.8035630977528
2.532,-11.8607182311634
2.538,-12.0518286634119
2.544,-12.3005373709944
2.55,-12.5221033516914
2.556,-12.6325127224168
2.562,-12.5686747555682
2.568,-12.3118211177909
2.574,-11.8986364699042
2.58,-11.408739723526
2.586,-10.9341412768963
2.592,-10.5502118992434
2.598,-10.3028900556734
2.604,-10.2116302560954
2.61,-10.2789598808583
2.616,-10.4990167434356
2.622,-10.862677203328
2.628,-11.3601731429562
2.634,-11.9825437950088
2.64,-12.7227993970172
2.646,-13.5773113873824
2.652,-14.5469838563846
2.658,-15.636276131181
2.664,-16.8497727794119
2.67,-18.1942711673526
2.676,-19.6997864390655
2.682,-21.4591781377414
2.688,-23.6682648131014
2.694,-26.6288655439711
2.7,-30.195966646075
2.706,-30.3449016473854
2.712,-26.3317842415384
2.718,-22.7784143565849
2.724,-20.1447721656893
2.73,-18.1695904393179
2.736,-16.6572566859388
2.742,-15.4804090232912
2.748,-14.5505403229812
2.754,-13.8006743961582
2.76,-13.1771148843789
2.766,-12.6382175397287
2.772,-12.1576752653767
2.778,-11.725244133389
2.784,-11.338692308072
2.79,-10.9916270958209
2.796,-10.6682021701977
2.802,-10.3484575550249
2.808,-10.0179598954257
2.814,-9.67362351115798
2.82,-9.32337674960261
2.826,-8.98267494553289
2.832,-8.6708318890062
2.838,-8.40771530171244
2.844,-8.2110054929137
2.85,-8.09493885881887
2.856,-8.0705427651272
2.862,-8.14591070254067
2.868,-8.32497945050832
2.874,-8.60444987310555
2.88,-8.97028472800564
2.886,-9.39680895840033
2.892,-9.8510558681807
2.898,-10.3015031733905
2.904,-10.7263231455438
2.91,-11.1164024699761
2.916,-11.4727990720919
2.922,-11.8019332538317
2.928,-12.1116610795634
2.934,-12.4092346750565
2.94,-12.7004178548016
2.946,-12.9883618972511
2.952,-13.2713208257563
2.958,-13.5399520952999
2.964,-13.7769906084419
2.97,-13.9621338300851
2.976,-14.0807503912652
2.982,-14.1298464288432
2.988,-14.1167050768467
2.994,-14.0532610866033
3,-13.9518323884522
3.006,-13.823981451193
3.012,-13.680980646942
3.018,-13.5341901160569
3.024,-13.3947874695138
3.03,-13.2731276859684
3.036,-13.1782090534724
3.042,-13.117467652003
3.048,-13.0967503198887
3.054,-13.1201661050832
3.06,-13.1897188401383
3.066,-13.3049346017785
3.072,-13.4628122784371
3.078,-13.6583832558699
3.084,-13.8861032217349
3.09,-14.1420276578983
3.096,-14.425969441345
3.102,-14.7416155045638
3.108,-15.0912838015994
3.114,-15.4629356376747
3.12,-15.8158378049665
3.126,-16.0850291806257
3.132,-16.2152784567638
3.138,-16.1948399036164
3.144,-16.0536414237401
3.15,-15.8371082099555
3.156,-15.5857443166509
3.162,-15.3289529379759
3.168,-15.0864387813643
3.174,-14.871262592129
3.18,-14.692383188517
3.186,-14.5558902342567
3.192,-14.4642096789602
3.198,-14.4134121219605
3.204,-14.3906113262613
3.21,-14.3744067590105
3.216,-14.3397347698203
3.222,-14.2654064931531
3.228,-14.1410883534007
3.234,-13.9717011072406
3.24,-13.7786162972306
3.246,-13.5966907105614
3.252,-13.4661204169585
3.258,-13.4199524228394
3.264,-13.4710990227399
3.27,-13.606181899985
3.276,-13.7935449924915
3.282,-14.0034013054555
3.288,-14.2250832662333
3.294,-14.4678853514434
3.3,-14.749610950616
3.306,-15.0866079236671
3.312,-15.4909290712851
3.318,-15.9701844854719
3.324,-16.5247133397635
3.33,-17.1410857268849
3.336,-17.7841554425919
3.342,-18.3909774591977
3.348,-18.8717842546184
3.354,-19.1259550955625
3.36,-19.0767999201675
3.366,-18.7101939624612
3.372,-18.0855990979047
3.378,-17.3069109192299
3.384,-16.478518822538
3.39,-15.6774950651184
3.396,-14.9484443958363
3.402,-14.3107861706129
3.408,-13.7689157221043
3.414,-13.321211971025
3.42,-12.9657782384143
3.426,-12.7010001647395
3.432,-12.5212498915632
3.438,-12.4109684597381
3.444,-12.3412783701529
3.45,-12.2727970816341
3.456,-12.1662866151028
3.462,-11.99713211429
3.468,-11.7640099646989
3.474,-11.4854502070477
3.48,-11.1885324637016
3.486,-10.8986520542009
3.492,-10.6350522113896
3.498,-10.4114571805137
3.504,-10.2385984522233
3.51,-10.1251580299811
3.516,-10.0756938325051
3.522,-10.0878258085654
3.528,-10.1534552968923
3.534,-10.2652143701208
3.54,-10.4201502710283
3.546,-10.6134363734132
3.552,-10.8285984901701
3.558,-11.0347384519755
3.564,-11.1939561829188
3.57,-11.2763318806353
3.576,-11.2749786906975
3.582,-11.2111832279732
3.588,-11.1258714794987
3.594,-11.0637086162347
3.6,-11.0587301186117
