"Freq [GHz]","dB(St(1,1)) []"
2.604,-14.4793214081848
2.61,-15.0658626618116
2.616,-15.329344208483
2.622,-15.3252360443659
2.628,-15.1847638414464
2.634,-15.0266255131619
2.64,-14.9199886113342
2.646,-14.8914231499371
2.652,-14.941792941617
2.658,-15.0584642184331
2.664,-15.2225376973227
2.67,-15.4146177817426
2.676,-15.6211860438564
2.682,-15.8404180017786
2.688,-16.0845232904259
2.694,-16.3772811395265
2.7,-16.748487599291
2.706,-17.2281952683209
2.712,-17.8424773868937
2.718,-18.6111193294053
2.724,-19.5474836072239
2.73,-20.66099432154
2.736,-21.9616006240446
2.742,-23.4633105458194
2.748,-25.1826760827812
2.754,-27.1283517411198
2.76,-29.2764027518093
2.766,-31.5244755915534
2.772,-33.64287375801
2.778,-35.3363406111123
2.784,-36.5135933705655
2.79,-37.4262822861443
2.796,-38.4189245366537
2.802,-39.6782940248313
2.808,-41.1018074880195
2.814,-42.1428330848309
2.82,-42.1365604356767
2.826,-41.2941274471963
2.832,-40.267603908821
2.838,-39.138593901145
2.844,-37.4632692883424
2.85,-35.0286145614665
2.856,-32.2364721306391
2.862,-29.531199638537
2.868,-27.0931413635399
2.874,-24.94332937854
2.88,-23.0551656540844
2.886,-21.4006141421491
2.892,-19.9599123223777
2.898,-18.7168729000072
2.904,-17.6520361423209
2.91,-16.7396227651724
2.916,-15.9492040092719
2.922,-15.2499838828603
2.928,-14.615071562711
2.934,-14.0242630720544
2.94,-13.4652661851183
2.946,-12.9338674039233
2.952,-12.4330146834246
2.958,-11.9701578636955
2.964,-11.5529451567825
2.97,-11.185327189239
2.976,-10.8665744492382
2.982,-10.5933600465935
2.988,-10.3627147677128
2.994,-10.173877247998
3,-10.0286800359492
3.006,-9.93108497916613
3.012,-9.88646681626992
3.018,-9.9008846973283
3.024,-9.9802185509559
3.03,-10.1286107145321
3.036,-10.3454707946894
3.042,-10.6212991253957
3.048,-10.9345529310088
3.054,-11.2525864865756
3.06,-11.5383788894475
3.066,-11.7620085672074
3.072,-11.9115629329215
3.078,-11.9958991079215
3.084,-12.0371901864253
3.09,-12.0596306357298
3.096,-12.0816250079195
3.102,-12.1133635931077
3.108,-12.1576959754764
3.114,-12.2119437700004
3.12,-12.2695671134112
3.126,-12.3216531980618
3.132,-12.3586143102104
3.138,-12.3723662356696
3.144,-12.3587844650564
3.15,-12.3196510981753
3.156,-12.2629441987226
3.162,-12.2005747987087
3.168,-12.1438101376433
3.174,-12.0982537504898
3.18,-12.0610811704168
3.186,-12.0221282233646
3.192,-11.968043019274
3.198,-11.8870220172672
3.204,-11.7718655134643
3.21,-11.6206920886342
3.216,-11.436186834263
3.222,-11.224659969467
3.228,-10.9955575817798
3.234,-10.7611965622796
3.24,-10.5360207841166
3.246,-10.3348079438517
3.252,-10.1698919447177
3.258,-10.0482334370744
3.264,-9.96962251355649
3.27,-9.92707144711268
3.276,-9.90946737662861
3.282,-9.90536674726996
3.288,-9.90631431755823
3.294,-9.90852634155107
3.3,-9.9126402961919
3.306,-9.9218577562634
3.312,-9.93908297695635
3.318,-9.96400301660488
3.324,-9.99183005284028
3.33,-10.0158722461355
3.336,-10.0337174152038
3.342,-10.0516557464726
3.348,-10.0824120990727
3.354,-10.1396443590035
3.36,-10.234805975163
3.366,-10.376003435483
3.372,-10.5661401972141
3.378,-10.7998537514778
3.384,-11.0612076687029
3.39,-11.325555674064
3.396,-11.5676742077675
3.402,-11.7719680583052
3.408,-11.9348889750196
3.414,-12.0558854200143
3.42,-12.1268601578893
3.426,-12.1331723390969
3.432,-12.0676024173743
3.438,-11.9442989753253
3.444,-11.7984162150628
3.45,-11.6726397467138
3.456,-11.6034619547658
3.462,-11.6146694726976
3.468,-11.7161259243082
3.474,-11.9037055082851
3.48,-12.1587071834006
3.486,-12.4478475499868
3.492,-12.7265278297166
3.498,-12.9476867688697
3.504,-13.075140943074
3.51,-13.0953208075037
3.516,-13.0202705876328
3.522,-12.8807026569717
3.528,-12.7147513959066
3.534,-12.5588960938762
3.54,-12.4436875843185
3.546,-12.3933533700581
3.552,-12.4271498879187
3.558,-12.5607639910391
3.564,-12.806687447257
3.57,-13.1725790866095
3.576,-13.656599578553
3.582,-14.2399045103044
3.588,-14.8802609288437
3.594,-15.5149473623341
3.6,-16.077779884406
