"Freq [GHz]","dB(St(1,1)) []"
2.754,-15.6705613244671
2.76,-16.2929073331837
2.766,-17.0054654308222
2.772,-17.768697488094
2.778,-18.5134124488507
2.784,-19.1554175138253
2.79,-19.6374035340674
2.796,-19.9722838925801
2.802,-20.2425060014647
2.808,-20.5568866795958
2.814,-21.0107646178253
2.82,-21.6727042685483
2.826,-22.5865118959291
2.832,-23.7658396826272
2.838,-25.1394144555057
2.844,-26.3473852209233
2.85,-26.4845187760725
2.856,-24.9767411715385
2.862,-22.6650766875266
2.868,-20.4592238697151
2.874,-18.6751853507962
2.88,-17.3319952586534
2.886,-16.3560943412175
2.892,-15.6624519909783
2.898,-15.1861309877322
2.904,-14.8907792595991
2.91,-14.7646943721593
2.916,-14.8079264359235
2.922,-15.0107930051762
2.928,-15.3287502807385
2.934,-15.6708811179733
2.94,-15.9229726555344
2.946,-15.9977741339282
2.952,-15.8693422150001
2.958,-15.5658365214448
2.964,-15.1421210975127
2.97,-14.6602115042741
2.976,-14.1823634690356
2.982,-13.767232174573
2.988,-13.4602340432437
2.994,-13.2800519547028
3,-13.2140843220202
3.006,-13.2297143372325
3.012,-13.2911467026396
3.018,-13.3686546490993
3.024,-13.4379328435017
3.03,-13.474273542504
3.036,-13.4472940857566
3.042,-13.3224082416194
3.048,-13.0733218677383
3.054,-12.6999318562311
3.06,-12.2351621203852
3.066,-11.7314668855858
3.072,-11.2382575794359
3.078,-10.7873993844852
3.084,-10.3921984722391
3.09,-10.0545708143597
3.096,-9.77276012365519
3.102,-9.54520037915361
3.108,-9.37078522100234
3.114,-9.24787869842433
3.12,-9.17335732180259
3.126,-9.14174817431426
3.132,-9.14462931551308
3.138,-9.17089149731326
3.144,-9.20830398012121
3.15,-9.24627600755778
3.156,-9.2791082450801
3.162,-9.30840568345369
3.168,-9.34303087776978
3.174,-9.39598254238639
3.18,-9.47990530549304
3.186,-9.60424188347204
3.192,-9.77540238628237
3.198,-9.99860596048776
3.204,-10.2792475577805
3.21,-10.6228674010135
3.216,-11.0342604059575
3.222,-11.5166633933815
3.228,-12.0704398642343
3.234,-12.6866917295146
3.24,-13.3290418925463
3.246,-13.9118226690147
3.252,-14.3187113412634
3.258,-14.4895839333491
3.264,-14.4845886252539
3.27,-14.4343690295536
3.276,-14.455909593801
3.282,-14.6221879064747
3.288,-14.9711016076388
3.294,-15.5187589239877
3.3,-16.2658250597536
3.306,-17.1989785282144
3.312,-18.2913453874986
3.318,-19.5044125864914
3.324,-20.7932646410228
3.33,-22.1147437118742
3.336,-23.4295578406322
3.342,-24.6807853445337
3.348,-25.7449396485795
3.354,-26.4099571780042
3.36,-26.4915997846677
3.366,-26.0310144648986
3.372,-25.273316858927
3.378,-24.4646692903985
3.384,-23.7522987377567
3.39,-23.2005485221293
3.396,-22.8281135329508
3.402,-22.6331115086483
3.408,-22.6075211091482
3.414,-22.7461210857786
3.42,-23.050661750184
3.426,-23.5234986274036
3.432,-24.1364402566677
3.438,-24.7572766068015
3.444,-25.0668232030464
3.45,-24.6717123959922
3.456,-23.5052490746219
3.462,-21.8956301736127
3.468,-20.1881831150072
3.474,-18.5685367351014
3.48,-17.1079528999202
3.486,-15.8265002321241
3.492,-14.7264474957218
3.498,-13.8063478069258
3.504,-13.0660944709769
3.51,-12.5073935794337
3.516,-12.131525535661
3.522,-11.9360848501385
3.528,-11.9123934977946
3.534,-12.0440416891491
3.54,-12.3052448166738
3.546,-12.6576361054329
3.552,-13.0471080042157
3.558,-13.4071614918687
3.564,-13.6759171977262
3.57,-13.8220423231706
3.576,-13.8587471585305
3.582,-13.8324376934602
3.588,-13.7988989743529
3.594,-13.8068623283803
3.6,-13.8939972153223
