"Freq [GHz]","dB(St(1,1)) []"
1.2,-10.8185782689413
1.206,-10.7476500189849
1.212,-10.6648326050625
1.218,-10.590813378507
1.224,-10.5473634921325
1.23,-10.5574889638915
1.236,-10.6466029796085
1.242,-10.8437773362772
1.248,-11.1809959235521
1.254,-11.6850329511512
1.26,-12.3483965353162
1.266,-13.0555170066066
1.272,-13.4830410308836
1.278,-13.2164871563951
1.284,-12.2388211284472
1.29,-10.9736676562907
1.296,-9.7832409252894
1.302,-8.80188626585914
1.308,-8.0363872773829
1.314,-7.45309592690797
1.32,-7.01462293322475
1.326,-6.69082596731469
1.332,-6.46042334641109
1.338,-6.30996891607884
1.344,-6.23252941717188
1.35,-6.22675737534001
1.356,-6.29650912773259
1.362,-6.4510135568912
1.368,-6.70558107696251
1.374,-7.08284957798003
1.38,-7.61453822008847
1.386,-8.3435431107467
1.392,-9.32572422544393
1.398,-10.6289402233098
1.404,-12.3195195627645
1.41,-14.3953737537117
1.416,-16.5287141135954
1.422,-17.6283906231062
1.428,-16.8761890460544
1.434,-15.2507366260924
1.44,-13.6811543080417
1.446,-12.3714050652506
1.452,-11.2737007129254
1.458,-10.3201214784227
1.464,-9.47853241801557
1.47,-8.7459963521553
1.476,-8.12767622087767
1.482,-7.62265044178034
1.488,-7.21791066682876
1.494,-6.88649686003472
1.5,-6.59274689580413
1.506,-6.30878824864815
1.512,-6.02856395385971
1.518,-5.7617566162265
1.524,-5.51829948308146
1.53,-5.30128240214126
1.536,-5.10827631779376
1.542,-4.934732797383
1.548,-4.77667140258828
1.554,-4.6321913389784
1.56,-4.50157020824341
1.566,-4.3860587329244
1.572,-4.28636455024362
1.578,-4.20193421219943
1.584,-4.13121146755232
1.59,-4.07233386201972
1.596,-4.02379730501428
1.602,-3.98493954753692
1.608,-3.9562113217486
1.614,-3.93912089555922
1.62,-3.93566703432697
1.626,-3.94716179543148
1.632,-3.97260718313825
1.638,-4.0074052353335
1.644,-4.04395356972198
1.65,-4.07487164631792
1.656,-4.096632146323
1.662,-4.11039583323455
1.668,-4.12000600881179
1.674,-4.1295302719432
1.68,-4.14183408372321
1.686,-4.15810890811748
1.692,-4.17784023284777
1.698,-4.19896177751241
1.704,-4.21826692476672
1.71,-4.23230119310514
1.716,-4.23882042048209
1.722,-4.23840610849928
1.728,-4.23529634833938
1.734,-4.23661344581376
1.74,-4.25009358001849
1.746,-4.28124786224247
1.752,-4.3309687328057
1.758,-4.39441546481162
1.764,-4.46185913347462
1.77,-4.52143203415079
1.776,-4.56248058623662
1.782,-4.57803820887813
1.788,-4.56653945714245
1.794,-4.53417851926537
1.8,-4.49709510990293
1.806,-4.47796609933992
1.812,-4.49445050056099
1.818,-4.54894646106219
1.824,-4.62947339662079
1.83,-4.71884771891716
1.836,-4.80415813738061
1.842,-4.88105074517236
1.848,-4.95215816727133
1.854,-5.02322855604706
1.86,-5.10016250897169
1.866,-5.18752875507845
1.872,-5.2878574186748
1.878,-5.40123768914768
1.884,-5.52537149860178
1.89,-5.65649069816138
1.896,-5.79103044239973
1.902,-5.92711232749256
1.908,-6.06491148303382
1.914,-6.20598612746999
1.92,-6.35233081030428
1.926,-6.50570200501162
1.932,-6.66735118195493
1.938,-6.83816640962421
1.944,-7.01915468871091
1.95,-7.21194346202549
1.956,-7.41871707391073
1.962,-7.64112387875313
1.968,-7.87825284038434
1.974,-8.12438234068637
1.98,-8.36744428884121
1.986,-8.58899219391982
1.992,-8.76617023745528
1.998,-8.87599773668789
2.004,-8.90191045950371
2.01,-8.84087009069172
2.016,-8.70701063014461
2.022,-8.52872287345292
2.028,-8.34097083357814
2.034,-8.17743856037689
2.04,-8.06522343482819
2.046,-8.02196726055696
2.052,-8.0542477681228
2.058,-8.15647483343043
2.064,-8.31062010847756
2.07,-8.48818577482775
2.076,-8.6557770673841
2.082,-8.78345126659156
2.088,-8.85204025076826
2.094,-8.85572490536637
2.1,-8.80009641707396
2.106,-8.69897424097956
2.112,-8.57194446032976
2.118,-8.4416260183123
2.124,-8.32901440124521
2.13,-8.24712388260572
2.136,-8.19502735483858
2.142,-8.15458661062001
2.148,-8.09164469978442
2.154,-7.9649335456068
2.16,-7.74705936923109
2.166,-7.44789720422701
2.172,-7.1138656213207
2.178,-6.8022109197712
2.184,-6.55806060516473
2.19,-6.4056738395321
2.196,-6.3470551222919
2.202,-6.36226845203306
2.208,-6.41120721283279
2.214,-6.43957900041301
2.22,-6.39285699386986
2.226,-6.23717736238484
2.232,-5.9748823123539
2.238,-5.64056932085941
2.244,-5.28101903063679
2.25,-4.93615825502727
2.256,-4.63121862194378
2.262,-4.3779763082388
2.268,-4.17930809348981
2.274,-4.03349354946939
2.28,-3.93716726048214
2.286,-3.88698408862972
2.292,-3.88033075571424
2.298,-3.91535140441948
