"Freq [GHz]","dB(St(1,1)) []"
1.842,-6.42373004652172
1.848,-6.42724508212794
1.854,-6.48917858969846
1.86,-6.61943597536975
1.866,-6.83389776417944
1.872,-7.1546347073986
1.878,-7.60994862936653
1.884,-8.23292420540891
1.89,-9.05702205031561
1.896,-10.1094998913302
1.902,-11.4083026381795
1.908,-12.9696177528931
1.914,-14.8237223009441
1.92,-17.0212153440529
1.926,-19.5837359320969
1.932,-22.208036287895
1.938,-23.4966233797596
1.944,-22.310467151711
1.95,-20.1989910450944
1.956,-18.3257756726191
1.962,-16.8648077992762
1.968,-15.7428277013084
1.974,-14.8704006687757
1.98,-14.1850893854856
1.986,-13.6560431635251
1.992,-13.276688487485
1.998,-13.0494458576576
2.004,-12.9692565281653
2.01,-13.015958337364
2.016,-13.1581898400906
2.022,-13.3620503201737
2.028,-13.5968975261844
2.034,-13.8354778053568
2.04,-14.0507022831466
2.046,-14.2144952825829
2.052,-14.3037246274881
2.058,-14.3140585906379
2.064,-14.275274994711
2.07,-14.255055843915
2.076,-14.3405493519651
2.082,-14.6002316621384
2.088,-15.0438254379151
2.094,-15.5990723524884
2.1,-16.1072702035792
2.106,-16.3482011181013
2.112,-16.1469987065518
2.118,-15.5192574363825
2.124,-14.6550794276863
2.13,-13.7611059076663
2.136,-12.9664507208572
2.142,-12.323520156072
2.148,-11.833998779299
2.154,-11.4677827461901
2.16,-11.1768836006672
2.166,-10.9121472318272
2.172,-10.6412311715798
2.178,-10.3567875450669
2.184,-10.0693956923408
2.19,-9.79372514848134
2.196,-9.53916173565745
2.202,-9.30839731657047
2.208,-9.10127869579904
2.214,-8.91952356867017
2.22,-8.76887324982169
2.226,-8.65789478313072
2.232,-8.59518162525184
2.238,-8.58718998424582
2.244,-8.63765305093181
2.25,-8.74816434964747
2.256,-8.91906981618344
2.262,-9.14999836644434
2.268,-9.43976452410038
2.274,-9.78604641256305
2.28,-10.1863450105631
2.286,-10.6423480409589
2.292,-11.1671423886311
2.298,-11.7884967259015
2.304,-12.541682705218
2.31,-13.4576480649286
2.316,-14.5579906308101
2.322,-15.8577194909794
2.328,-17.3673697373886
2.334,-19.0833785548847
2.34,-20.9527008421766
2.346,-22.8036359108626
2.352,-24.3066508935724
2.358,-25.1648330304446
2.364,-25.4297158263839
2.37,-25.342744873569
2.376,-24.9307983247659
2.382,-24.0171827932962
2.388,-22.6086340031515
2.394,-21.0035233655339
2.4,-19.481527135896
2.406,-18.1460737368048
2.412,-16.9825878277576
2.418,-15.9415969120538
2.424,-14.9876038845981
2.43,-14.1158243763304
2.436,-13.346174674118
2.442,-12.7073333057294
2.448,-12.2220161342264
2.454,-11.8972787029969
2.46,-11.718684976807
2.466,-11.6476634182241
2.472,-11.6245529223006
2.478,-11.5816225917921
2.484,-11.4658463547026
2.49,-11.2597466268829
2.496,-10.9839666154257
2.502,-10.6803221895548
2.508,-10.3910380647276
2.514,-10.1467594118854
2.52,-9.96338598583023
2.526,-9.84276020212087
2.532,-9.77453434480737
2.538,-9.73978129747948
2.544,-9.71793458545204
2.55,-9.6968050978784
2.556,-9.68194071258099
2.562,-9.69941991025523
2.568,-9.78797246830904
2.574,-9.98090122113634
2.58,-10.2818546483248
2.586,-10.6448350347098
2.592,-10.9803952785316
2.598,-11.2023986361797
2.604,-11.2837561818837
2.61,-11.2651166932655
2.616,-11.2157233710427
2.622,-11.1949320584475
2.628,-11.2393411453018
2.634,-11.3668378372822
2.64,-11.5844409758291
2.646,-11.8943546634363
2.652,-12.2975957494055
2.658,-12.7959124740978
2.664,-13.3926584906392
2.67,-14.0929884366692
2.676,-14.903515646739
2.682,-15.8314789669405
2.688,-16.8834145868087
2.694,-18.0630447308558
2.7,-19.3673258018357
2.706,-20.7783562330738
2.712,-22.2474423449794
2.718,-23.6685794639851
2.724,-24.8536945602514
2.73,-25.5673556159162
2.736,-25.6800596159593
2.742,-25.2973936305649
2.748,-24.6582440973916
2.754,-23.9539157141547
2.76,-23.2651985186135
2.766,-22.5870024531394
2.772,-21.8776856598658
2.778,-21.1104884564241
2.784,-20.3047507078099
2.79,-19.5200067893919
2.796,-18.8288412086877
2.802,-18.2974990755987
2.808,-17.9840924494705
2.814,-17.9481108066138
2.82,-18.2645620378909
2.826,-19.0419190952652
2.832,-20.4501803456617
2.838,-22.774742849566
2.844,-26.4628542233314
2.85,-30.5716240706188
2.856,-27.9775417044949
2.862,-23.7528953517445
2.868,-20.9564202561911
2.874,-19.1651174025608
2.88,-18.0284101352004
2.886,-17.3419069069117
2.892,-16.9845980718162
2.898,-16.8845059120818
2.904,-16.9967108895238
2.91,-17.2874047348509
2.916,-17.7235577297067
2.922,-18.2690515609947
2.928,-18.8877181497928
2.934,-19.550117452331
2.94,-20.2377476409206
2.946,-20.9439958630605
2.952,-21.6784378998166
2.958,-22.4773354697935
2.964,-23.4155058362814
2.97,-24.6155872829242
2.976,-26.256804531107
2.982,-28.5714884749061
2.988,-31.6198829200167
2.994,-33.5220509070345
3,-31.1861913353919
3.006,-27.9056818331072
3.012,-25.3647233649589
3.018,-23.4842143846414
3.024,-22.0588094975838
3.03,-20.9325603690193
3.036,-19.9810223170011
3.042,-19.1030378156124
3.048,-18.2341110236395
3.054,-17.358742027019
3.06,-16.5009101738606
3.066,-15.6979462397269
3.072,-14.9783919701554
3.078,-14.3535671710262
3.084,-13.8183346426335
3.09,-13.3542857766671
3.096,-12.9337704145452
3.102,-12.5280123298807
3.108,-12.1205803290144
3.114,-11.7179817156942
3.12,-11.3460674481554
3.126,-11.0344231103048
3.132,-10.8024723994349
3.138,-10.6553113179024
3.144,-10.5869925947727
3.15,-10.5859565645852
3.156,-10.6391972798454
3.162,-10.734158963671
3.168,-10.8590858276882
3.174,-11.0032625661107
3.18,-11.1579271663326
3.186,-11.3172682880914
3.192,-11.4783845867192
3.198,-11.6400499867363
3.204,-11.8014172814793
3.21,-11.9618443283249
3.216,-12.1217955459163
3.222,-12.2836319554832
3.228,-12.4512889920238
3.234,-12.6291664094406
3.24,-12.8216646318424
3.246,-13.0345994587207
3.252,-13.2782697962218
3.258,-13.5703706745953
3.264,-13.9368176023385
3.27,-14.4103547050264
3.276,-15.0288207864981
3.282,-15.8350607302693
3.288,-16.8787247784771
3.294,-18.2180972896423
3.3,-19.918377044222
3.306,-22.0392830771716
3.312,-24.5911240081508
3.318,-27.4017949602208
3.324,-29.8732515352341
3.33,-31.223740255338
3.336,-31.6137595746553
3.342,-31.788416756247
3.348,-31.985607377401
3.354,-31.8980419011296
3.36,-31.1272124738423
3.366,-29.7367571520933
3.372,-28.1332135384138
3.378,-26.6106213443024
3.384,-25.2660155813078
3.39,-24.0948593451627
3.396,-23.0635103419531
3.402,-22.1403001403267
3.408,-21.3020062676212
3.414,-20.5310376451221
3.42,-19.8133049273913
3.426,-19.1399231057096
3.432,-18.5112461266054
3.438,-17.9395507062409
3.444,-17.4466305548823
3.45,-17.0561074732648
3.456,-16.785848953843
3.462,-16.6469582898385
3.468,-16.6494141823072
3.474,-16.8059043752795
3.48,-17.1220727905882
3.486,-17.5674419367007
3.492,-18.037179714883
3.498,-18.346982616933
3.504,-18.324374149119
3.51,-17.9514301271747
3.516,-17.3741006253294
3.522,-16.7721190170886
3.528,-16.2688652921211
3.534,-15.9294600051705
3.54,-15.7890790120167
3.546,-15.8735778399314
3.552,-16.2061891187532
3.558,-16.8065728355275
3.564,-17.6892253385926
3.57,-18.8628297404085
3.576,-20.3275911658927
3.582,-22.0645776735831
3.588,-23.9996094962945
3.594,-25.9121786582567
3.6,-27.3641421876745
