"Freq [GHz]","dB(St(1,1)) []"
1.2,-14.6370153479037
1.206,-16.4804226758122
1.212,-16.839362896748
1.218,-15.5871935968186
1.224,-13.8703307630505
1.23,-12.3309037272823
1.236,-11.0896602549702
1.242,-10.116768979591
1.248,-9.36022789077237
1.254,-8.7745648318197
1.26,-8.3246090526482
1.266,-7.98394567630645
1.272,-7.73258331157765
1.278,-7.55470740265006
1.284,-7.43652903223713
1.29,-7.36410422695653
1.296,-7.32114881821474
1.302,-7.28727074937142
1.308,-7.23764849060739
1.314,-7.14559858260464
1.32,-6.98871398448078
1.326,-6.75662669925512
1.332,-6.45568067715359
1.338,-6.10672349403115
1.344,-5.73725583922209
1.35,-5.37302418859293
1.356,-5.03307947358857
1.362,-4.72885268820124
1.368,-4.46566374932476
1.374,-4.24496435072343
1.38,-4.06634531944114
1.386,-3.92897934578038
1.392,-3.83246524581077
1.398,-3.77705605019933
1.404,-3.76310728515523
1.41,-3.78942326814895
1.416,-3.85034724252551
1.422,-3.93254467232824
1.428,-4.01454073078925
1.434,-4.07265683224795
1.44,-4.09196839225293
1.446,-4.0737775258447
1.452,-4.03336234560259
1.458,-3.99196709052873
1.464,-3.97049619234182
1.47,-3.98725775224476
1.476,-4.05733150984785
1.482,-4.19007884972583
1.488,-4.38295186251148
1.494,-4.61460042131023
1.5,-4.84653939139592
1.506,-5.03961635614579
1.512,-5.17471175475555
1.518,-5.25926695510161
1.524,-5.31711659776107
1.53,-5.37440480467217
1.536,-5.45145897099264
1.542,-5.56100224426006
1.548,-5.70889229225214
1.554,-5.89425474544697
1.56,-6.10755569972413
1.566,-6.32664675000231
1.572,-6.51334290415018
1.578,-6.61749251908818
1.584,-6.59646523822684
1.59,-6.44360656176521
1.596,-6.19832922910648
1.602,-5.923275971008
1.608,-5.67198675984157
1.614,-5.47376105777573
1.62,-5.33636020868185
1.626,-5.25492073473163
1.632,-5.21978432343705
1.638,-5.22178047239407
1.644,-5.2556344375049
1.65,-5.32209606284374
1.656,-5.42896225369342
1.662,-5.59120515447957
1.668,-5.8308395570985
1.674,-6.17749015242495
1.68,-6.67059683511886
1.686,-7.36402954723101
1.692,-8.33397213516598
1.698,-9.69158449005739
1.704,-11.6028078923116
1.71,-14.3090658322744
1.716,-17.9928511164285
1.722,-20.9827000026677
1.728,-19.0752616096243
1.734,-15.9523183977767
1.74,-13.6798041933515
1.746,-12.0903342009866
1.752,-10.9296795685839
1.758,-10.0529842187718
1.764,-9.39832142552388
1.77,-8.94896547891356
1.776,-8.70424040570922
1.782,-8.66030816385953
1.788,-8.79906574541955
1.794,-9.08597299872981
1.8,-9.47847227359602
1.806,-9.94771780495069
1.812,-10.5139168816594
1.818,-11.2764396844281
1.824,-12.4119268793165
1.83,-14.1585480230973
1.836,-16.8632367561832
1.842,-21.2562340409634
1.848,-29.3075220332986
1.854,-27.1676427391717
1.86,-20.4970124642014
1.866,-16.7493677685166
1.872,-14.2432823252169
1.878,-12.409451444115
1.884,-11.0161803478569
1.89,-9.95022155968731
1.896,-9.14424754358719
1.902,-8.55042958646455
1.908,-8.13164151276651
1.914,-7.85936392446167
1.92,-7.71333962118164
1.926,-7.68073351982033
1.932,-7.75420686311911
1.938,-7.92931249109267
1.944,-8.20197897130642
1.95,-8.56745507739817
1.956,-9.02413517580091
1.962,-9.58705744717806
1.968,-10.3063290974039
1.974,-11.2632971666629
1.98,-12.5244410353833
1.986,-14.0850608670232
1.992,-15.8487685364879
1.998,-17.6783273965856
2.004,-19.5556098261802
2.01,-21.7415051508891
2.016,-24.6055755553041
2.022,-26.7750512272568
2.028,-24.0838000337838
2.034,-20.1931692729901
2.04,-17.4142229317107
2.046,-15.6787035869916
2.052,-14.7283947492543
2.058,-14.2853134685137
2.064,-14.0634888056957
2.07,-13.8535082481814
2.076,-13.5899107761525
2.082,-13.3128219655703
2.088,-13.0815625950141
2.094,-12.9230463514667
2.1,-12.8183970769909
2.106,-12.7044292770912
2.112,-12.4870215889924
2.118,-12.0787346889534
2.124,-11.4529458805079
2.13,-10.6668398232982
2.136,-9.82522689191782
2.142,-9.02554114651046
2.148,-8.32983118921186
2.154,-7.76542351001233
2.16,-7.33658707170721
2.166,-7.03583391025809
2.172,-6.85168375304468
2.178,-6.77314742228557
2.184,-6.79198899237307
2.19,-6.9038145679673
2.196,-7.10862574636348
2.202,-7.41062693664574
2.208,-7.8159006894204
2.214,-8.32569649544399
2.22,-8.92354934441829
2.226,-9.55791195366306
2.232,-10.1318760724205
2.238,-10.5241359995376
2.244,-10.6464565067461
2.25,-10.4810128829774
2.256,-10.0554954926861
2.262,-9.41927591540949
2.268,-8.65784693078075
2.274,-7.88146703863363
2.28,-7.17774769264973
2.286,-6.58830583610546
2.292,-6.1204864836233
2.298,-5.76627522872639
2.304,-5.51351842045076
2.31,-5.34974621831754
2.316,-5.26215239367788
2.322,-5.2361172743365
2.328,-5.25379440548507
2.334,-5.29427885557524
2.34,-5.33653338611102
2.346,-5.36448950636717
2.352,-5.3716136167723
2.358,-5.36213618025578
2.364,-5.34828535978412
2.37,-5.34523910746957
2.376,-5.36656940791358
2.382,-5.42229535411456
2.388,-5.52021316467837
2.394,-5.67006577566487
2.4,-5.88854213090082
2.406,-6.20067358416331
2.412,-6.63462320541822
2.418,-7.21341424879748
2.424,-7.94849468820221
2.43,-8.8346315774131
2.436,-9.8442270190273
