"Freq [GHz]","dB(St(1,1)) []"
1.818,-6.6418817689906
1.824,-6.76856744404645
1.83,-6.85376634963435
1.836,-6.89150740663087
1.842,-6.88776500033768
1.848,-6.85590530574983
1.854,-6.81517590848693
1.86,-6.79881748362758
1.866,-6.8633366950981
1.872,-7.0785954158281
1.878,-7.50030584448257
1.884,-8.14999994222014
1.89,-9.00413333999083
1.896,-9.97263396035374
1.902,-10.878806774838
1.908,-11.5132022321006
1.914,-11.7850804692424
1.92,-11.780560371322
1.926,-11.6239238496113
1.932,-11.3540300465632
1.938,-10.9374238962402
1.944,-10.3471444164167
1.95,-9.61365503439993
1.956,-8.81991775498721
1.962,-8.06306335064486
1.968,-7.41251463044098
1.974,-6.89506603646781
1.98,-6.50719602775214
1.986,-6.23328410229625
1.992,-6.05753734914651
1.998,-5.96926783130608
2.004,-5.96423534567689
2.01,-6.04357794108798
2.016,-6.21069656028167
2.022,-6.46712436636125
2.028,-6.81009244635825
2.034,-7.2336879523183
2.04,-7.73167630225026
2.046,-8.29878080541174
2.052,-8.93029937763156
2.058,-9.62204421682293
2.064,-10.3706570867552
2.07,-11.1716631458165
2.076,-12.0149155144322
2.082,-12.8842081867099
2.088,-13.7682281737958
2.094,-14.6749260483113
2.1,-15.6277604753776
2.106,-16.632256502488
2.112,-17.6249395158416
2.118,-18.4523867674663
2.124,-18.9674653138116
2.13,-19.1970458945257
2.136,-19.3231605311806
2.142,-19.5034073379851
2.148,-19.7877699479114
2.154,-20.1303503339025
2.16,-20.3870153318553
2.166,-20.3086722007123
2.172,-19.6655150117048
2.178,-18.4810767366709
2.184,-17.0190704622813
2.19,-15.5403704708679
2.196,-14.1859230290599
2.202,-13.0017227466582
2.208,-11.9855923883098
2.214,-11.1163187108262
2.22,-10.3683421203726
2.226,-9.719199441444
2.232,-9.15318425841441
2.238,-8.66173441772735
2.244,-8.24055260140049
2.25,-7.88520080224324
2.256,-7.58822270458806
2.262,-7.33945392301736
2.268,-7.12859718533754
2.274,-6.94805981576639
2.28,-6.7946517782818
2.286,-6.66974787688679
2.292,-6.57825368959825
2.298,-6.52709035734085
2.304,-6.52383219767486
2.31,-6.57558160718011
2.316,-6.68758575460917
2.322,-6.86122932059476
2.328,-7.09209823960527
2.334,-7.36985215972694
2.34,-7.68114253380738
2.346,-8.01449326792157
2.352,-8.36397853979192
2.358,-8.72899096208579
2.364,-9.10982801006664
2.37,-9.50078127641895
2.376,-9.88316987529585
2.382,-10.2217601805167
2.388,-10.4696151314584
2.394,-10.5847170136132
2.4,-10.5518707406349
2.406,-10.3930507620842
2.412,-10.1567790798164
2.418,-9.89708250881097
2.424,-9.65798788244732
2.43,-9.4684262372456
2.436,-9.34365894200588
2.442,-9.28882522518221
2.448,-9.30230173032946
2.454,-9.37770651684536
2.46,-9.50394421033944
2.466,-9.66352984008122
2.472,-9.83058441546669
2.478,-9.97099006049442
2.484,-10.0472844865831
2.49,-10.0284699469616
2.496,-9.90032196558012
2.502,-9.66949412746514
2.508,-9.35880679067929
2.514,-8.99779380898305
2.52,-8.61458846704939
2.526,-8.23202362979114
2.532,-7.86721515607607
2.538,-7.5327147442572
2.544,-7.23795061029677
2.55,-6.99051006843587
2.556,-6.79696862036135
2.562,-6.66269707963116
2.568,-6.5901406060421
2.574,-6.57581793855513
2.58,-6.60761374243353
2.586,-6.66514212937519
2.592,-6.72516950524132
2.598,-6.77002878515383
2.604,-6.79320892962555
2.61,-6.79845138960459
2.616,-6.79458583544283
2.622,-6.79063332515576
2.628,-6.7933788499178
2.634,-6.80700568906622
2.64,-6.83363751956434
2.646,-6.87400151205257
2.652,-6.92791329260433
2.658,-6.99456718146869
2.664,-7.07271874069815
2.67,-7.16085317615933
2.676,-7.25739645274609
2.682,-7.36096757595446
2.688,-7.4705967821326
2.694,-7.58577093656471
2.7,-7.70619031816947
2.706,-7.8313317652795
2.712,-7.96029652015343
2.718,-8.09260284289572
2.724,-8.22984388815925
2.73,-8.37656402075643
2.736,-8.53856798242349
2.742,-8.71949582740678
2.748,-8.91842219368458
2.754,-9.12989694200703
2.76,-9.34580164949546
2.766,-9.55774944793676
2.772,-9.75896604184342
2.778,-9.94506280511791
2.784,-10.1137180544221
2.79,-10.2637628504533
2.796,-10.3942932759178
2.802,-10.5042562315657
2.808,-10.5926699995478
2.814,-10.6593518209056
2.82,-10.7057627041606
2.826,-10.7354296006559
2.832,-10.7535250426421
2.838,-10.7655969882756
2.844,-10.7758353561639
2.85,-10.78523865907
2.856,-10.7897810158016
2.862,-10.7791873927636
2.868,-10.7387895718647
2.874,-10.6574521723153
2.88,-10.538749046641
2.886,-10.4050214231119
2.892,-10.2892151839877
2.898,-10.2225609734382
2.904,-10.2269611210926
2.91,-10.3120091376992
2.916,-10.4721003444708
2.922,-10.6810649406176
2.928,-10.8875134507059
2.934,-11.0220535047822
2.94,-11.0268005581852
2.946,-10.8925087177259
2.952,-10.6658856897699
2.958,-10.4190739123046
2.964,-10.2143738368964
2.97,-10.08826148951
2.976,-10.0518482796613
2.982,-10.0980209428968
2.988,-10.2106316630183
2.994,-10.3737484756564
3,-10.5769210489583
3.006,-10.8133915105238
3.012,-11.0754267478725
3.018,-11.353854080812
3.024,-11.6425176550239
3.03,-11.942545319893
3.036,-12.2624536536253
3.042,-12.6143820404452
3.048,-13.0087979380321
3.054,-13.4491721870396
3.06,-13.9267006406177
3.066,-14.4150919939859
3.072,-14.8677225075414
3.078,-15.2236961823613
3.084,-15.4300017628811
3.09,-15.473320376424
3.096,-15.3940498301415
3.102,-15.2633373969857
3.108,-15.1419807658345
3.114,-15.0539075127543
3.12,-14.9866024435432
3.126,-14.9109268221505
3.132,-14.8042872525515
3.138,-14.6613348984648
3.144,-14.4882789093596
3.15,-14.2920394881902
3.156,-14.0766210955505
3.162,-13.8469676430349
3.168,-13.6118790688157
3.174,-13.3815177892257
3.18,-13.163345797302
3.186,-12.9614931628346
3.192,-12.7798964047104
3.198,-12.6262420452768
3.204,-12.513693890492
3.21,-12.4589698914191
3.216,-12.4772252128697
3.222,-12.5754571150391
3.228,-12.7466676152438
3.234,-12.9676691976271
3.24,-13.2039217442104
3.246,-13.4222992581282
3.252,-13.6057781577787
3.258,-13.7593400988715
3.264,-13.9027420559237
3.27,-14.0576411094565
3.276,-14.2395138429207
3.282,-14.4578554355045
3.288,-14.7211746629168
3.294,-15.0416301940178
3.3,-15.4364604707045
3.306,-15.926434810348
3.312,-16.5329572083511
3.318,-17.2745811986682
3.324,-18.1612818902047
3.33,-19.1813400893185
3.336,-20.2716328687715
3.342,-21.2666646592926
3.348,-21.8738169048981
3.354,-21.8205452110067
3.36,-21.1326011307917
3.366,-20.1088668417686
3.372,-19.0399868958886
3.378,-18.0900009390195
3.384,-17.3318489204617
3.39,-16.797469873214
3.396,-16.5050415299655
3.402,-16.4693659385644
3.408,-16.70324332956
3.414,-17.2122720225576
3.42,-17.9796986797477
3.426,-18.9326516181773
3.432,-19.8869660374309
3.438,-20.5267764485736
3.444,-20.5698615654403
3.45,-20.0407741991829
3.456,-19.2116092706224
3.462,-18.3242224647849
3.468,-17.4966327124576
3.474,-16.7686791404521
3.48,-16.1504902819183
3.486,-15.6441591636129
3.492,-15.2496679236559
3.498,-14.9661765826801
3.504,-14.7934337849751
3.51,-14.7340964937142
3.516,-14.7963333947424
3.522,-14.9955919253475
3.528,-15.3537961209124
3.534,-15.8933117720731
3.54,-16.6222189821623
3.546,-17.5079324975743
3.552,-18.4395998618804
3.558,-19.1918137800694
3.564,-19.4448157420512
3.57,-18.9597079437069
3.576,-17.8095530069056
3.582,-16.3223818661951
3.588,-14.8239382800354
3.594,-13.5173767501158
3.6,-12.4966027896317
