"Freq [GHz]","dB(St(1,1)) []"
1.2,-6.31663726678403
1.206,-6.07726710136687
1.212,-5.89467743154408
1.218,-5.76795648984619
1.224,-5.69541377889927
1.23,-5.67533336374453
1.236,-5.70648072641893
1.242,-5.78850881508831
1.248,-5.92236541413657
1.254,-6.11072526995015
1.26,-6.35834487515944
1.266,-6.67210720587123
1.272,-7.0605004605068
1.278,-7.53243709499699
1.284,-8.09552121544909
1.29,-8.7537541669517
1.296,-9.50402139363523
1.302,-10.3298506337619
1.308,-11.1909830591217
1.314,-12.0108956879355
1.32,-12.6753618436093
1.326,-13.0667317528451
1.332,-13.1339883490442
1.338,-12.9318542051569
1.344,-12.5749928076142
1.35,-12.161355455771
1.356,-11.734849622882
1.362,-11.2915326882882
1.368,-10.8062758454319
1.374,-10.2619455356439
1.38,-9.66703358527598
1.386,-9.05400217329611
1.392,-8.46415923245529
1.398,-7.93254335394565
1.404,-7.48092772405562
1.41,-7.11833443328192
1.416,-6.84491667048679
1.422,-6.65597233937202
1.428,-6.54473467260376
1.434,-6.50378160915709
1.44,-6.5253378604893
1.446,-6.60079194491955
1.452,-6.71974517841108
1.458,-6.86907015833988
1.464,-7.03290495087914
1.47,-7.19509583019316
1.476,-7.34547955308975
1.482,-7.48908834007632
1.488,-7.6529423485045
1.494,-7.88304541989807
1.5,-8.22931320538484
1.506,-8.7239593924862
1.512,-9.35954172298312
1.518,-10.0677569665774
1.524,-10.7050572634537
1.53,-11.0785814693251
1.536,-11.0504126624486
1.542,-10.6452642752285
1.548,-10.0171468368571
1.554,-9.32648736119217
1.56,-8.67365851862975
1.566,-8.10173741745916
1.572,-7.61966126815102
1.578,-7.2217205828358
1.584,-6.89995285531991
1.59,-6.65030997991773
1.596,-6.47329022984723
1.602,-6.37048339287054
1.608,-6.33954879860558
1.614,-6.37003839109143
1.62,-6.44167840116687
1.626,-6.52614505849878
1.632,-6.59256711769329
1.638,-6.61519053039489
1.644,-6.5797447033143
1.65,-6.48531196482513
1.656,-6.34141094541114
1.662,-6.16288675967457
1.668,-5.96554134131464
1.674,-5.76376344698545
1.68,-5.56970832187301
1.686,-5.39287557688149
1.692,-5.2392657262261
1.698,-5.11041131313898
1.704,-5.00385346675596
1.71,-4.91661169166895
1.716,-4.85059869484077
1.722,-4.81571572512384
1.728,-4.82734920816728
1.734,-4.89995345290533
1.74,-5.04070416438615
1.746,-5.24515466230305
1.752,-5.49534224139632
1.758,-5.76177639943747
1.764,-6.01094122687709
1.77,-6.21646352766439
1.776,-6.36754574299346
1.782,-6.46900803353868
1.788,-6.53393646464149
1.794,-6.5751665461233
1.8,-6.60108448606135
1.806,-6.61711039853907
1.812,-6.63030757614869
1.818,-6.6524312798715
1.824,-6.69730696347614
1.83,-6.77250875854764
1.836,-6.87233283904801
1.842,-6.98119537022205
1.848,-7.08510983389126
1.854,-7.17867729382132
1.86,-7.26295714635682
1.866,-7.34022229471738
1.872,-7.41142805232594
1.878,-7.47783569316022
1.884,-7.54466030392692
1.89,-7.62233351709337
1.896,-7.72278277830081
1.902,-7.8531631939167
1.908,-8.01081697242199
1.914,-8.18057239419408
1.92,-8.33537706166031
1.926,-8.44410379140088
1.932,-8.48713636345632
1.938,-8.46664814449412
1.944,-8.39688248053193
1.95,-8.28591468362804
1.956,-8.13313735855486
1.962,-7.9421835941048
1.968,-7.72675582080918
1.974,-7.49957563038804
1.98,-7.26324440554168
1.986,-7.01882982597278
1.992,-6.77838246536777
1.998,-6.56378897847972
2.004,-6.39733834541706
2.01,-6.29526980024524
2.016,-6.26501435618855
2.022,-6.30527165926903
2.028,-6.4091779440374
2.034,-6.56844431263919
2.04,-6.77615433521162
2.046,-7.02710657985671
2.052,-7.31568946280914
2.058,-7.63241755148829
2.064,-7.96076566302872
2.07,-8.27817276361456
2.076,-8.56776344270314
2.082,-8.83664048997199
2.088,-9.11920355459174
2.094,-9.45867538113267
2.1,-9.88874331844274
2.106,-10.4295081575019
2.112,-11.0915311446313
2.118,-11.8791572758483
2.124,-12.789003570077
2.13,-13.8001629415418
2.136,-14.8508608056435
2.142,-15.8063587244741
2.148,-16.4695721104943
2.154,-16.711868715965
2.16,-16.6154957368781
2.166,-16.3940578588169
2.172,-16.2029888679858
2.178,-16.0548856161065
2.184,-15.8329472984991
2.19,-15.3772251607374
2.196,-14.6326189865989
2.202,-13.7167357684488
2.208,-12.8173090243889
2.214,-12.0690577091865
2.22,-11.5227981962276
2.226,-11.1720166399679
2.232,-10.9855691991849
2.238,-10.928443948172
2.244,-10.9712040501872
2.25,-11.0929581727784
2.256,-11.2817983495831
2.262,-11.5348256508276
2.268,-11.8576559842995
2.274,-12.2609334698118
2.28,-12.7508225585109
2.286,-13.3130986195748
2.292,-13.8932006341642
2.298,-14.3769661393549
2.304,-14.593821565021
2.31,-14.3920131689418
2.316,-13.7718277112948
2.322,-12.9136050990624
2.328,-12.0472920833728
2.334,-11.3315774241883
2.34,-10.8237264055775
2.346,-10.4953355414884
2.352,-10.2591657156926
2.358,-10.00859947417
2.364,-9.67721035179526
2.37,-9.28813298806683
2.376,-8.93469141414328
2.382,-8.70597856969935
2.388,-8.64106136751883
2.394,-8.73914992559927
2.4,-8.98778998805857
2.406,-9.37964396626369
2.412,-9.91527366209048
2.418,-10.5972289348234
2.424,-11.4166356647114
2.43,-12.3288645058198
2.436,-13.2203302675814
2.442,-13.9020156348809
2.448,-14.2031410399166
2.454,-14.1254657116385
2.46,-13.8402217327884
2.466,-13.5292914252313
2.472,-13.2893339314328
2.478,-13.139258642749
2.484,-13.0619561281792
2.49,-13.0451741949186
2.496,-13.1051925686427
2.502,-13.2780747349944
2.508,-13.5866553001781
2.514,-14.0103739714816
2.52,-14.4705787182299
2.526,-14.8339008547933
2.532,-14.9521494540263
2.538,-14.7454324171689
2.544,-14.2599469458832
2.55,-13.6284857180501
2.556,-12.9868173457216
2.562,-12.42877128786
2.568,-12.0037380667419
2.574,-11.7271624337576
2.58,-11.5880129544576
2.586,-11.5510635129459
2.592,-11.5585517819068
2.598,-11.5400508978209
2.604,-11.4380099946064
2.61,-11.2393751433233
2.616,-10.9837313777089
2.622,-10.7361731793684
2.628,-10.552585153743
2.634,-10.4643482252587
2.64,-10.4817129100577
2.646,-10.6040690876842
2.652,-10.8297929988828
2.658,-11.1635688618278
2.664,-11.6216384643126
2.67,-12.2357847950916
2.676,-13.0560081670625
2.682,-14.1523326136532
2.688,-15.6201462486882
2.694,-17.597817604753
2.7,-20.291981356985
2.706,-23.8230723809047
2.712,-26.3065380200458
2.718,-23.9096278600875
2.724,-20.5148038561405
2.73,-18.0087585040682
2.736,-16.261147030416
2.742,-15.0356738943534
2.748,-14.1586151766484
2.754,-13.508778368752
2.76,-13.0037438820692
2.766,-12.5893026832771
2.772,-12.2317691524199
2.778,-11.9128161303048
2.784,-11.6256931929735
2.79,-11.3718545919683
2.796,-11.1576328016631
2.802,-10.9909436636443
2.808,-10.8782312902922
2.814,-10.8220484322679
2.82,-10.8196188349427
2.826,-10.8624749067079
2.832,-10.9371164501624
2.838,-11.0266795983125
2.844,-11.1135489692448
2.85,-11.1824629014788
2.856,-11.2231931349494
2.862,-11.2318615436195
2.868,-11.2105747232026
2.874,-11.1658168744831
2.88,-11.1062756103625
2.886,-11.0404058904781
2.892,-10.9736179192703
2.898,-10.9050567023401
2.904,-10.8248621933308
2.91,-10.714770572624
2.916,-10.5558956175181
2.922,-10.3422821215689
2.928,-10.0891176285745
2.934,-9.82599906649739
2.94,-9.58141521777498
2.946,-9.37196738700873
